,FAC_NAME,FAC_LAT,FAC_LONG,DFR_URL,NPDES_ID,YEARQTR,HLRNC,NUME90Q,NUMCVDT,NUMSVCD,NUMPSCH
1245,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,FLR05B864,20051,N,0,0,0,0
1246,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,FLR05B864,20052,N,0,0,0,0
1247,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,FLR05B864,20053,N,0,0,0,0
1248,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,FLR05B864,20054,N,0,0,0,0
1249,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,FLR05B864,20061,N,0,0,0,0
1250,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,FLR05B864,20062,N,0,0,0,0
1251,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,FLR05B864,20063,N,0,0,0,0
1252,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,FLR05B864,20064,N,0,0,0,0
1253,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,FLR05B864,20071,N,0,0,0,0
1254,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,FLR05B864,20072,N,0,0,0,0
1255,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,FLR05B864,20073,N,0,0,0,0
1256,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,FLR05B864,20074,N,0,0,0,0
1257,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,FLR05B864,20081,N,0,0,0,0
1258,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,FLR05B864,20082,N,0,0,0,0
1259,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,FLR05B864,20083,N,0,0,0,0
1260,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,FLR05B864,20084,N,0,0,0,0
1261,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,FLR05B864,20091,N,0,0,0,0
1262,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,FLR05B864,20092,N,0,0,0,0
1263,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,FLR05B864,20093,N,0,0,0,0
1264,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,FLR05B864,20094,N,0,0,0,0
1265,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,FLR05B864,20101,N,0,0,0,0
1266,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,FLR05B864,20102,N,0,0,0,0
1267,CENTURION AUTO LOGISTICS INC,30.359859999999998,-81.72551999999997,http://echo.epa.gov/detailed-facility-report?fid=110035589360,FLR05G595,20174,U,0,0,0,0
1268,TRULITE GLASS & ALUMINUM SOLUTIONS,28.505509999999997,-81.4409,http://echo.epa.gov/detailed-facility-report?fid=110056146040,FLR05H972,20183,R,0,0,0,0
1269,TRULITE GLASS & ALUMINUM SOLUTIONS,28.505509999999997,-81.4409,http://echo.epa.gov/detailed-facility-report?fid=110056146040,FLR05H972,20192, ,0,0,1,0
1270,TRULITE GLASS & ALUMINUM SOLUTIONS,28.505509999999997,-81.4409,http://echo.epa.gov/detailed-facility-report?fid=110056146040,FLR05H972,20201, ,0,0,2,0
1271,LYNX APOPKA SUPER STOP,28.6697,-81.5115,http://echo.epa.gov/detailed-facility-report?fid=110032767067,FLR10AV55,20123,U,0,0,0,0
1272,LYNX APOPKA SUPER STOP,28.6697,-81.5115,http://echo.epa.gov/detailed-facility-report?fid=110032767067,FLR10AV55,20124,U,0,0,0,0
1273,"ROCK SPRINGS ACADEMY, INC",28.71698,-81.50907,http://echo.epa.gov/detailed-facility-report?fid=110024391255,FLR10BQ86,20123,U,0,0,0,0
1274,"ROCK SPRINGS ACADEMY, INC",28.71698,-81.50907,http://echo.epa.gov/detailed-facility-report?fid=110024391255,FLR10BQ86,20124,U,0,0,0,0
1275,COTTAGES AT ARGYLE,30.196666999999998,-81.756389,http://echo.epa.gov/detailed-facility-report?fid=110024395037,FLR10BT20,20123,U,0,0,0,0
1276,COTTAGES AT ARGYLE,30.196666999999998,-81.756389,http://echo.epa.gov/detailed-facility-report?fid=110024395037,FLR10BT20,20124,U,0,0,0,0
1277,SAVANNAH SPRINGS APARTMENTS,30.23,-81.76083299999998,http://echo.epa.gov/detailed-facility-report?fid=110027367702,FLR10DW19,20123,U,0,0,0,0
1278,SAVANNAH SPRINGS APARTMENTS,30.23,-81.76083299999998,http://echo.epa.gov/detailed-facility-report?fid=110027367702,FLR10DW19,20124,U,0,0,0,0
1279,HARTSDEN PARK,28.535320000000002,-81.43429,http://echo.epa.gov/detailed-facility-report?fid=110032776084,FLR10FB50,20132,U,0,0,0,0
1280,PREFERRED FREEZERS SERVICES,30.334490000000002,-81.68817,http://echo.epa.gov/detailed-facility-report?fid=110033167392,FLR10GE51,20132,U,0,0,0,0
1281,PREFERRED FREEZERS SERVICES,30.334490000000002,-81.68817,http://echo.epa.gov/detailed-facility-report?fid=110033167392,FLR10GE51,20133,U,0,0,0,0
1282,REJOICE IN THE LORD MINISTRIES,28.62564,-81.49346,http://echo.epa.gov/detailed-facility-report?fid=110037324801,FLR10HK28,20134,U,0,0,0,0
1283,REJOICE IN THE LORD MINISTRIES,28.62564,-81.49346,http://echo.epa.gov/detailed-facility-report?fid=110037324801,FLR10HK28,20141,U,0,0,0,0
1284,THE SHIPYARDS PUBLIC SPACES,30.32327,-81.6448,http://echo.epa.gov/detailed-facility-report?fid=110012323725,FLR10K157,20123,U,0,0,0,0
1285,LAKEVIEW NORTH INSTITUTIONAL FACILITY,30.310340000000004,-81.56035,http://echo.epa.gov/detailed-facility-report?fid=110043727517,FLR10KL42,20172,U,0,0,0,0
1286,LAKEVIEW NORTH INSTITUTIONAL FACILITY,30.310340000000004,-81.56035,http://echo.epa.gov/detailed-facility-report?fid=110043727517,FLR10KL42,20173,U,0,0,0,0
1287,SR-9A // FPID 213351-5,30.196666999999998,-81.73944399999998,http://echo.epa.gov/detailed-facility-report?fid=110015619703,FLR10L404,20123,U,0,0,0,0
1288,HYDE GROVE OAKS NORTH AND SOUT,30.275,-81.769444,http://echo.epa.gov/detailed-facility-report?fid=110015728211,FLR10M872,20123,U,0,0,0,0
1289,36012 ORLANDO 7-ELEVEN,28.5528,-81.3932,http://echo.epa.gov/detailed-facility-report?fid=110054126566,FLR10MC75,20182,U,0,0,0,0
1290,36012 ORLANDO 7-ELEVEN,28.5528,-81.3932,http://echo.epa.gov/detailed-facility-report?fid=110054126566,FLR10MC75,20183,U,0,0,0,0
1291,"84 LUMBER -APOPKA, FL",28.717538,-81.590582,http://echo.epa.gov/detailed-facility-report?fid=110020541760,FLR10N601,20123,U,0,0,0,0
1292,JEA KINGS RD & RUSHING ST WATER+SEWER,30.342596,-81.680566,http://echo.epa.gov/detailed-facility-report?fid=110057190301,FLR10NO57,20201,U,0,0,0,0
1293,JEA KINGS RD & RUSHING ST WATER+SEWER,30.342596,-81.680566,http://echo.epa.gov/detailed-facility-report?fid=110057190301,FLR10NO57,20202,U,0,0,0,0
1294,ROBERT S DIESEL ACCESSORY BUILDING,30.33826,-81.74647,http://echo.epa.gov/detailed-facility-report?fid=110035693559,FLR10O244,20123,U,0,0,0,0
1295,PDQ - SANFORD,28.802690000000002,-81.3312,http://echo.epa.gov/detailed-facility-report?fid=110063605335,FLR10OV74,20202,U,0,0,0,0
1296,"GARDENVIEW BAPTIST CHURCH, MUL",30.453006,-81.7029,http://echo.epa.gov/detailed-facility-report?fid=110020531183,FLR10P787,20123,U,0,0,0,0
1297,ORLANDO COUNTRY AIRPORT IMPROV,28.708333000000003,-81.583333,http://echo.epa.gov/detailed-facility-report?fid=110020561391,FLR10R317,20123,U,0,0,0,0
1298,DEVELOPMENT PLAN FOR MARDEN RO,28.65278,-81.52578000000003,http://echo.epa.gov/detailed-facility-report?fid=110020167095,FLR10W680,20123,U,0,0,0,0
1299,DEVELOPMENT PLAN FOR MARDEN RO,28.65278,-81.52578000000003,http://echo.epa.gov/detailed-facility-report?fid=110020167095,FLR10W680,20124,U,0,0,0,0
1300,TAYLOR FARMS BUILDING ADDITION,28.45713,-81.41223000000002,http://echo.epa.gov/detailed-facility-report?fid=110020163222,FLR10Y294,20123,U,0,0,0,0
1301,TAYLOR FARMS BUILDING ADDITION,28.45713,-81.41223000000002,http://echo.epa.gov/detailed-facility-report?fid=110020163222,FLR10Y294,20124,U,0,0,0,0
1302,84 LUMBER,30.194736,-81.70712900000002,http://echo.epa.gov/detailed-facility-report?fid=110021033273,FLR10Z450,20123,U,0,0,0,0
1303,84 LUMBER,30.194736,-81.70712900000002,http://echo.epa.gov/detailed-facility-report?fid=110021033273,FLR10Z450,20124,U,0,0,0,0
1304,COSTCO,30.20363,-81.75623,http://echo.epa.gov/detailed-facility-report?fid=110070146251,FLR20BS96,20182,U,0,0,0,0
1305,COSTCO,30.20363,-81.75623,http://echo.epa.gov/detailed-facility-report?fid=110070146251,FLR20BS96,20183,U,0,0,0,0
1306,PREFERRED FREEZER SERVICES,30.328663,-81.74148199999998,http://echo.epa.gov/detailed-facility-report?fid=110070621898,FLRNEF629,20202,U,0,0,0,0
1307,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,19961,N,0,0,0,0
1308,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,19963,S,0,0,0,0
1309,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,19964,S,0,0,0,0
1310,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,19971,S,0,0,0,0
1311,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,19972,S,0,0,0,0
1312,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,19973,S,0,0,0,0
1313,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,19974,S,0,0,0,0
1314,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,19981,S,0,0,0,0
1315,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,19982,S,0,0,0,0
1316,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,19983,N,0,0,0,0
1317,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,19984,N,0,0,0,0
1318,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,19991,N,0,0,0,0
1319,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,19992,N,0,0,0,0
1320,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,19993,D,0,0,0,0
1321,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20022,D,0,0,0,0
1322,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20023,R,0,0,0,0
1323,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20031,N,0,0,0,0
1324,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20033, ,1,0,0,0
1325,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20041, ,2,0,0,0
1326,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20044,N,2,0,0,0
1327,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20051,C,0,0,0,0
1328,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20052,C,0,0,0,0
1329,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20053,C,0,0,0,0
1330,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20054,C,3,0,0,0
1331,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20061,C,0,0,0,0
1332,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20062, ,1,0,0,0
1333,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20064,N,0,0,0,0
1334,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20071,N,0,0,0,0
1335,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20072,R,0,0,0,0
1336,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20074,D,0,0,0,0
1337,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20081,D,1,0,0,0
1338,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20082,R,0,0,0,0
1339,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20083, ,2,0,0,0
1340,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20084,D,0,0,0,0
1341,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20091,N,0,0,0,0
1342,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20092,N,0,0,0,0
1343,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20093,N,0,0,0,0
1344,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20094,N,0,0,0,0
1345,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20101,X,0,0,0,0
1346,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20104,D,0,0,0,0
1347,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20111,N,0,0,0,0
1348,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20112,N,0,0,0,0
1349,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20113,N,1,0,0,0
1350,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20121,N,0,0,0,0
1351,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20122,N,0,0,0,0
1352,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20123,R,0,0,0,0
1353,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20131,V,0,0,0,0
1354,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20133,V,3,0,0,0
1355,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20134,V,1,0,0,0
1356,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20142,V,1,0,0,0
1357,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20143,V,1,0,0,0
1358,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20144,R,3,0,0,0
1359,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20151,N,0,0,0,0
1360,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20154,V,1,0,0,0
1361,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20162,D,0,0,0,0
1362,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20163,R,0,0,0,0
1363,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20172,V,1,0,0,0
1364,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20181,V,1,0,0,0
1365,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20192,V,1,0,0,0
1366,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20193,X,5,0,0,0
1367,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20194,R,0,0,0,0
1368,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20202, ,0,0,1,0
1369,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FL0023604,20203, ,0,0,1,0
1370,PALATKA RIVERFRONT PARK,29.64459,-81.63150999999998,http://echo.epa.gov/detailed-facility-report?fid=110070230182,FLG072105,20184,U,0,0,0,0
1371,PALATKA RIVERFRONT PARK,29.64459,-81.63150999999998,http://echo.epa.gov/detailed-facility-report?fid=110070230182,FLG072105,20191,U,0,0,0,0
1372,COX CABLE UNIVERSITY CITY,29.662740000000003,-82.32883000000002,http://echo.epa.gov/detailed-facility-report?fid=110070371512,FLG914793,20192,U,0,0,0,0
1373,MONTEREY WRF,30.330601,-81.600882,http://echo.epa.gov/detailed-facility-report?fid=110000915608,FLR05F624,20184, ,0,0,2,0
1374,JERRY'S AUTO RECYCLING,28.545723,-81.43034,http://echo.epa.gov/detailed-facility-report?fid=110005637935,FLR05F852,20173,R,0,0,0,0
1375,AACTION RECYCLING CORPORATION,30.33725,-81.69293,http://echo.epa.gov/detailed-facility-report?fid=110039600553,FLR05H621,20161, ,0,0,4,0
1376,AACTION RECYCLING CORPORATION,30.33725,-81.69293,http://echo.epa.gov/detailed-facility-report?fid=110039600553,FLR05H621,20183,D,0,0,0,0
1377,AACTION RECYCLING CORPORATION,30.33725,-81.69293,http://echo.epa.gov/detailed-facility-report?fid=110039600553,FLR05H621,20184,D,0,0,0,0
1378,AACTION RECYCLING CORPORATION,30.33725,-81.69293,http://echo.epa.gov/detailed-facility-report?fid=110039600553,FLR05H621,20191,D,0,0,0,0
1379,AACTION RECYCLING CORPORATION,30.33725,-81.69293,http://echo.epa.gov/detailed-facility-report?fid=110039600553,FLR05H621,20192,D,0,0,0,0
1380,AACTION RECYCLING CORPORATION,30.33725,-81.69293,http://echo.epa.gov/detailed-facility-report?fid=110039600553,FLR05H621,20193,D,0,0,0,0
1381,AACTION RECYCLING CORPORATION,30.33725,-81.69293,http://echo.epa.gov/detailed-facility-report?fid=110039600553,FLR05H621,20194,D,0,0,0,0
1382,AACTION RECYCLING CORPORATION,30.33725,-81.69293,http://echo.epa.gov/detailed-facility-report?fid=110039600553,FLR05H621,20201,D,0,0,0,0
1383,AACTION RECYCLING CORPORATION,30.33725,-81.69293,http://echo.epa.gov/detailed-facility-report?fid=110039600553,FLR05H621,20202,D,0,0,0,0
1384,BINION ESTATES,28.674166999999997,-81.556389,http://echo.epa.gov/detailed-facility-report?fid=110022426310,FLR10AF71,20123,U,0,0,0,0
1385,BINION ESTATES,28.674166999999997,-81.556389,http://echo.epa.gov/detailed-facility-report?fid=110022426310,FLR10AF71,20124,U,0,0,0,0
1386,BARRINGTON COVE,30.438848999999998,-81.754429,http://echo.epa.gov/detailed-facility-report?fid=110024387509,FLR10BO68,20123,U,0,0,0,0
1387,BARRINGTON COVE,30.438848999999998,-81.754429,http://echo.epa.gov/detailed-facility-report?fid=110024387509,FLR10BO68,20124,U,0,0,0,0
1388,MILL AND RESURFACE OF NW/NE 53,29.703056,-82.326944,http://echo.epa.gov/detailed-facility-report?fid=110024392370,FLR10BR41,20123,U,0,0,0,0
1389,MILL AND RESURFACE OF NW/NE 53,29.703056,-82.326944,http://echo.epa.gov/detailed-facility-report?fid=110024392370,FLR10BR41,20124,U,0,0,0,0
1390,GRANIKUS PUD - LOT 2 - MANOR P,28.577778000000002,-81.49555600000002,http://echo.epa.gov/detailed-facility-report?fid=110032778242,FLR10DJ85,20123,U,0,0,0,0
1391,GRANIKUS PUD - LOT 2 - MANOR P,28.577778000000002,-81.49555600000002,http://echo.epa.gov/detailed-facility-report?fid=110032778242,FLR10DJ85,20124,U,0,0,0,0
1392,RD AIR SERVICES  HANGER ADDITI,29.676915,-82.273593,http://echo.epa.gov/detailed-facility-report?fid=110032818743,FLR10FU57,20132,U,0,0,0,0
1393,RD AIR SERVICES  HANGER ADDITI,29.676915,-82.273593,http://echo.epa.gov/detailed-facility-report?fid=110032818743,FLR10FU57,20133,U,0,0,0,0
1394,AMERIS BANK/LANE AVENUE,30.309834999999996,-81.75193,http://echo.epa.gov/detailed-facility-report?fid=110032811170,FLR10FZ13,20132,U,0,0,0,0
1395,AMERIS BANK/LANE AVENUE,30.309834999999996,-81.75193,http://echo.epa.gov/detailed-facility-report?fid=110032811170,FLR10FZ13,20133,U,0,0,0,0
1396,LAKE KATHRYN PHASE VI,29.015833,-81.4825,http://echo.epa.gov/detailed-facility-report?fid=110033172830,FLR10GC96,20132,U,0,0,0,0
1397,LAKE KATHRYN PHASE VI,29.015833,-81.4825,http://echo.epa.gov/detailed-facility-report?fid=110033172830,FLR10GC96,20133,U,0,0,0,0
1398,SEMINOLE COMMONS,28.809934000000002,-81.331252,http://echo.epa.gov/detailed-facility-report?fid=110035696752,FLR10GQ40,20134,U,0,0,0,0
1399,SEMINOLE COMMONS,28.809934000000002,-81.331252,http://echo.epa.gov/detailed-facility-report?fid=110035696752,FLR10GQ40,20141,U,0,0,0,0
1400,EXPRESS CAR WASH,28.57876,-81.4407,http://echo.epa.gov/detailed-facility-report?fid=110037474113,FLR10HP58,20161,U,0,0,0,0
1401,EXPRESS CAR WASH,28.57876,-81.4407,http://echo.epa.gov/detailed-facility-report?fid=110037474113,FLR10HP58,20162,U,0,0,0,0
1402,"CENTER POINT TERMINAL J&W, LLC",30.357870000000002,-81.62676,http://echo.epa.gov/detailed-facility-report?fid=110038334709,FLR10IC70,20161,U,0,0,0,0
1403,"CENTER POINT TERMINAL J&W, LLC",30.357870000000002,-81.62676,http://echo.epa.gov/detailed-facility-report?fid=110038334709,FLR10IC70,20162,U,0,0,0,0
1404,APOPKA DENTAL FACILITY,28.661889000000002,-81.485111,http://echo.epa.gov/detailed-facility-report?fid=110041952811,FLR10JM07,20161,U,0,0,0,0
1405,APOPKA DENTAL FACILITY,28.661889000000002,-81.485111,http://echo.epa.gov/detailed-facility-report?fid=110041952811,FLR10JM07,20162,U,0,0,0,0
1406,WEKIVA RUN,28.7219,-81.5461,http://echo.epa.gov/detailed-facility-report?fid=110041941245,FLR10JP75,20161,U,0,0,0,0
1407,WEKIVA RUN,28.7219,-81.5461,http://echo.epa.gov/detailed-facility-report?fid=110041941245,FLR10JP75,20162,U,0,0,0,0
1408,PINE HILLS TRANSPORTATION FACILITY,28.606587,-81.453097,http://echo.epa.gov/detailed-facility-report?fid=110005616681,FLR10K440,20123,U,0,0,0,0
1409,NEPHRON PHARMACEUTICAL,28.50475,-81.44948000000002,http://echo.epa.gov/detailed-facility-report?fid=110044265700,FLR10KX83,20172,U,0,0,0,0
1410,NEPHRON PHARMACEUTICAL,28.50475,-81.44948000000002,http://echo.epa.gov/detailed-facility-report?fid=110044265700,FLR10KX83,20173,U,0,0,0,0
1411,WEKIVA RUN,28.7219,-81.5461,http://echo.epa.gov/detailed-facility-report?fid=110041941245,FLR10MU45,20191,U,0,0,0,0
1412,UPSALA EXECUTIVE CENTRE,28.81032,-81.32276999999998,http://echo.epa.gov/detailed-facility-report?fid=110020535170,FLR10N111,20123,U,0,0,0,0
1413,E5W34 SR44 - TURN LANE @ ROYAL TRAILS RD,28.919217,-81.444642,http://echo.epa.gov/detailed-facility-report?fid=110060353139,FLR10OH82,20202,U,0,0,0,0
1414,BAY STREET STREETSCAPE IMPROVE,30.3209,-81.64132,http://echo.epa.gov/detailed-facility-report?fid=110020568615,FLR10T225,20123,U,0,0,0,0
1415,THE VILLAS OF WOODSMERE,28.54678,-81.50489,http://echo.epa.gov/detailed-facility-report?fid=110035464903,FLR10Z112,20123,U,0,0,0,0
1416,THE VILLAS OF WOODSMERE,28.54678,-81.50489,http://echo.epa.gov/detailed-facility-report?fid=110035464903,FLR10Z112,20124,U,0,0,0,0
1417,PINE HILLS TRANSPORTATION FACILITY,28.606587,-81.453097,http://echo.epa.gov/detailed-facility-report?fid=110005616681,FLR20BS09,20202,U,0,0,0,0
1418,FLEMING ESTATES,30.06513,-81.69785999999998,http://echo.epa.gov/detailed-facility-report?fid=110070264227,FLR20CA96,20192,U,0,0,0,0
1419,SAN SEBASTIAN,28.7157,-81.5119,http://echo.epa.gov/detailed-facility-report?fid=110070386471,FLR20CK48,20201, ,0,0,2,0
1420,SUNRISE FOOD MART #13,30.291140999999996,-81.628291,http://echo.epa.gov/detailed-facility-report?fid=110030468429,FLG913338,20141,U,0,0,0,0
1421,ALLIED SEPTIC TANK CO INC,28.61057000000001,-81.41899000000002,http://echo.epa.gov/detailed-facility-report?fid=110001739511,FLR05A772,20024,N,0,0,0,0
