,FAC_NAME,FAC_LAT,FAC_LONG,DFR_URL,PGM_SYS_ID,ACTIVITY_ID,STATE_EPA_FLAG,ACTIVITY_TYPE_CODE,ACTIVITY_TYPE_DESC,COMP_MONITOR_TYPE_CODE,COMP_MONITOR_TYPE_DESC,ACTUAL_END_DATE,PROGRAM_CODES
341,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236923,S,INS,Inspection/Evaluation,PCE,PCE On-Site,05-10-2005,"CAANSPS, CAASIP, CAATVP"
342,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236924,S,INS,Inspection/Evaluation,PCE,PCE On-Site,07-12-2005,"CAANSPS, CAASIP, CAATVP"
343,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236925,S,INS,Inspection/Evaluation,PCE,PCE On-Site,07-13-2005,"CAANSPS, CAASIP, CAATVP"
344,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236926,S,INS,Inspection/Evaluation,PCE,PCE On-Site,11-21-2005,"CAANSPS, CAASIP, CAATVP"
345,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236927,S,INS,Inspection/Evaluation,PCE,PCE On-Site,01-25-2006,"CAANSPS, CAASIP, CAATVP"
346,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236928,S,INS,Inspection/Evaluation,PCE,PCE On-Site,04-19-2006,"CAANSPS, CAASIP, CAATVP"
347,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236929,S,INS,Inspection/Evaluation,PCE,PCE On-Site,07-19-2006,"CAANSPS, CAASIP, CAATVP"
348,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236930,S,INS,Inspection/Evaluation,PCE,PCE On-Site,09-08-2006,"CAANSPS, CAASIP, CAATVP"
349,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236931,S,INS,Inspection/Evaluation,PCE,PCE On-Site,11-21-2006,"CAANSPS, CAASIP, CAATVP"
350,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236932,S,INS,Inspection/Evaluation,PCE,PCE On-Site,01-23-2007,"CAANSPS, CAASIP, CAATVP"
351,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236933,S,INS,Inspection/Evaluation,PCE,PCE On-Site,04-04-2007,"CAANSPS, CAASIP, CAATVP"
352,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236934,S,INS,Inspection/Evaluation,PCE,PCE On-Site,07-19-2007,"CAANSPS, CAASIP, CAATVP"
353,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236935,S,INS,Inspection/Evaluation,PCE,PCE On-Site,10-08-2007,"CAANSPS, CAASIP, CAATVP"
354,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236936,S,INS,Inspection/Evaluation,PCE,PCE On-Site,01-31-2008,"CAANSPS, CAASIP, CAATVP"
355,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236937,S,INS,Inspection/Evaluation,PCE,PCE On-Site,04-14-2008,"CAANSPS, CAASIP, CAATVP"
356,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236938,S,INS,Inspection/Evaluation,PCE,PCE On-Site,07-09-2008,"CAANSPS, CAASIP, CAATVP"
357,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236939,S,INS,Inspection/Evaluation,PCE,PCE On-Site,12-01-2008,"CAANSPS, CAASIP, CAATVP"
358,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236940,S,INS,Inspection/Evaluation,PCE,PCE On-Site,03-04-2009,"CAANSPS, CAASIP, CAATVP"
359,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236941,S,INS,Inspection/Evaluation,PCE,PCE On-Site,07-15-2009,"CAANSPS, CAASIP, CAATVP"
360,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236942,S,INS,Inspection/Evaluation,PCE,PCE On-Site,11-16-2009,"CAANSPS, CAASIP, CAATVP"
361,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236943,S,INS,Inspection/Evaluation,PCE,PCE On-Site,03-09-2010,"CAANSPS, CAASIP, CAATVP"
362,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236944,S,INS,Inspection/Evaluation,PCE,PCE On-Site,06-16-2010,"CAANSPS, CAASIP, CAATVP"
363,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236945,S,INS,Inspection/Evaluation,PCE,PCE On-Site,10-14-2010,"CAANSPS, CAASIP, CAATVP"
364,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236946,S,INS,Inspection/Evaluation,PCE,PCE On-Site,01-24-2011,"CAANSPS, CAASIP, CAATVP"
365,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236947,S,INS,Inspection/Evaluation,PCE,PCE On-Site,04-14-2011,"CAANSPS, CAASIP, CAATVP"
366,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236948,S,INS,Inspection/Evaluation,PCE,PCE On-Site,10-20-2011,"CAANSPS, CAASIP, CAATVP"
367,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236949,S,INS,Inspection/Evaluation,PCE,PCE On-Site,01-25-2012,"CAANSPS, CAASIP, CAATVP"
368,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236950,S,INS,Inspection/Evaluation,PCE,PCE On-Site,04-20-2012,"CAANSPS, CAASIP, CAATVP"
369,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236951,S,INS,Inspection/Evaluation,PCE,PCE On-Site,07-20-2012,"CAANSPS, CAASIP, CAATVP"
370,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236952,S,INS,Inspection/Evaluation,PCE,PCE On-Site,10-04-2012,"CAANSPS, CAASIP, CAATVP"
371,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236953,S,INS,Inspection/Evaluation,PCE,PCE On-Site,05-10-2013,"CAAMACT, CAANSPS, CAASIP, CAATVP"
372,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236954,S,INS,Inspection/Evaluation,PCE,PCE On-Site,07-16-2013,"CAAMACT, CAANSPS, CAASIP, CAATVP"
373,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236955,S,INS,Inspection/Evaluation,PCE,PCE On-Site,11-11-2013,"CAAMACT, CAANSPS, CAASIP, CAATVP"
374,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236956,S,INS,Inspection/Evaluation,PCE,PCE On-Site,04-22-2014,"CAAMACT, CAANSPS, CAASIP, CAATVP"
375,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236957,S,INS,Inspection/Evaluation,PCE,PCE On-Site,08-27-2014,"CAAMACT, CAANSPS, CAASIP, CAATVP"
376,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401236999,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-12-2002,"CAANSPS, CAASIP, CAATVP"
377,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401237000,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-30-2003,"CAANSPS, CAASIP, CAATVP"
378,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401237001,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-21-2004,"CAANSPS, CAASIP, CAATVP"
379,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401237002,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-22-2005,"CAANSPS, CAASIP, CAATVP"
380,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401237003,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-27-2006,"CAANSPS, CAASIP, CAATVP"
381,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401237004,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-19-2007,"CAANSPS, CAASIP, CAATVP"
382,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401237005,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-26-2008,"CAANSPS, CAASIP, CAATVP"
383,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401237006,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-17-2009,"CAANSPS, CAASIP, CAATVP"
384,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401237007,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-27-2010,"CAANSPS, CAASIP, CAATVP"
385,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401237008,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-30-2011,"CAANSPS, CAASIP, CAATVP"
386,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3401237009,S,INS,Inspection/Evaluation,FOO,FCE On-Site,06-21-2013,"CAAMACT, CAANSPS, CAASIP, CAATVP"
387,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3600180295,S,INS,Inspection/Evaluation,PCE,PCE On-Site,04-07-2015,"CAAMACT, CAANSPS, CAASIP, CAATVP"
388,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3600185897,S,INS,Inspection/Evaluation,PCE,PCE On-Site,07-16-2015,"CAAMACT, CAANSPS, CAASIP, CAATVP"
389,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3600398822,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-21-2015,"CAAMACT, CAANSPS, CAASIP, CAATVP"
390,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3600685033,S,INS,Inspection/Evaluation,PCE,PCE On-Site,03-22-2016,"CAAMACT, CAANSPS, CAASIP, CAATVP"
391,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3600997664,S,INS,Inspection/Evaluation,PCE,PCE On-Site,03-15-2017,"CAAMACT, CAANSPS, CAASIP, CAATVP"
392,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3601121646,S,INS,Inspection/Evaluation,PCE,PCE On-Site,06-14-2017,"CAAMACT, CAANSPS, CAASIP, CAATVP"
393,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3601190001,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-18-2017,"CAAMACT, CAANSPS, CAASIP, CAATVP"
394,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3601376970,S,INS,Inspection/Evaluation,PCE,PCE On-Site,02-27-2018,"CAAMACT, CAANSPS, CAASIP, CAATVP"
395,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3601769122,S,INS,Inspection/Evaluation,PCE,PCE On-Site,02-19-2019,"CAAMACT, CAANSPS, CAASIP, CAATVP"
396,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3601896609,S,INS,Inspection/Evaluation,PCE,PCE On-Site,06-06-2019,"CAAMACT, CAANSPS, CAASIP, CAATVP"
397,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3601920752,S,INS,Inspection/Evaluation,FOO,FCE On-Site,07-24-2019,"CAAMACT, CAANSPS, CAASIP, CAATVP"
398,STERICYCLE INC,28.639017,-81.51604499999998,http://echo.epa.gov/detailed-facility-report?fid=110035741542,FL0000001209500169,3602131815,S,INS,Inspection/Evaluation,PCE,PCE On-Site,02-18-2020,"CAAMACT, CAANSPS, CAASIP, CAATVP"
399,K & J DRY CLEANERS CORP,28.514042,-81.396992,http://echo.epa.gov/detailed-facility-report?fid=110002533777,FL0000001209500285,3401266702,S,INS,Inspection/Evaluation,PCE,PCE On-Site,07-09-2007,CAATVP
400,K & J DRY CLEANERS CORP,28.514042,-81.396992,http://echo.epa.gov/detailed-facility-report?fid=110002533777,FL0000001209500285,3401266703,S,INS,Inspection/Evaluation,PCE,PCE On-Site,07-31-2008,CAATVP
401,K & J DRY CLEANERS CORP,28.514042,-81.396992,http://echo.epa.gov/detailed-facility-report?fid=110002533777,FL0000001209500285,3401266704,S,INS,Inspection/Evaluation,PCE,PCE On-Site,03-05-2010,CAATVP
402,K & J DRY CLEANERS CORP,28.514042,-81.396992,http://echo.epa.gov/detailed-facility-report?fid=110002533777,FL0000001209500285,3401266705,S,INS,Inspection/Evaluation,PCE,PCE On-Site,03-28-2011,CAATVP
403,MAGIC CLEANERS,28.580607,-81.477799,http://echo.epa.gov/detailed-facility-report?fid=110001416058,FL0000001209500287,3401266720,S,INS,Inspection/Evaluation,PCE,PCE On-Site,01-15-2008,CAATVP
404,MAGIC CLEANERS,28.580607,-81.477799,http://echo.epa.gov/detailed-facility-report?fid=110001416058,FL0000001209500287,3401266721,S,INS,Inspection/Evaluation,PCE,PCE On-Site,01-05-2009,CAATVP
405,MAGIC CLEANERS,28.580607,-81.477799,http://echo.epa.gov/detailed-facility-report?fid=110001416058,FL0000001209500287,3401266722,S,INS,Inspection/Evaluation,PCE,PCE On-Site,01-07-2010,CAATVP
406,MAGIC CLEANERS,28.580607,-81.477799,http://echo.epa.gov/detailed-facility-report?fid=110001416058,FL0000001209500287,3401266723,S,INS,Inspection/Evaluation,PCE,PCE On-Site,01-19-2011,CAATVP
407,MAGIC CLEANERS,28.580607,-81.477799,http://echo.epa.gov/detailed-facility-report?fid=110001416058,FL0000001209500287,3401266724,S,INS,Inspection/Evaluation,PCE,PCE On-Site,03-01-2012,CAATVP
408,J & K KIM CORPORATION,28.51623,-81.42593000000002,http://echo.epa.gov/detailed-facility-report?fid=110001749957,FL0000001209500304,3401250644,S,INS,Inspection/Evaluation,PCE,PCE On-Site,05-12-2008,CAATVP
409,J & K KIM CORPORATION,28.51623,-81.42593000000002,http://echo.epa.gov/detailed-facility-report?fid=110001749957,FL0000001209500304,3401250645,S,INS,Inspection/Evaluation,PCE,PCE On-Site,05-06-2009,CAATVP
410,J & K KIM CORPORATION,28.51623,-81.42593000000002,http://echo.epa.gov/detailed-facility-report?fid=110001749957,FL0000001209500304,3401250646,S,INS,Inspection/Evaluation,PCE,PCE On-Site,05-04-2010,CAATVP
411,J & K KIM CORPORATION,28.51623,-81.42593000000002,http://echo.epa.gov/detailed-facility-report?fid=110001749957,FL0000001209500304,3401250647,S,INS,Inspection/Evaluation,PCE,PCE On-Site,05-10-2011,CAATVP
412,J & K KIM CORPORATION,28.51623,-81.42593000000002,http://echo.epa.gov/detailed-facility-report?fid=110001749957,FL0000001209500304,3401250648,S,INS,Inspection/Evaluation,PCE,PCE On-Site,01-14-2013,CAASIP
413,S&S DRY CLEANER,28.55218300000001,-81.474923,http://echo.epa.gov/detailed-facility-report?fid=110001750025,FL0000001209500311,3401250661,S,INS,Inspection/Evaluation,PCE,PCE On-Site,06-05-2008,CAATVP
414,S&S DRY CLEANER,28.55218300000001,-81.474923,http://echo.epa.gov/detailed-facility-report?fid=110001750025,FL0000001209500311,3401250662,S,INS,Inspection/Evaluation,PCE,PCE On-Site,06-05-2009,CAATVP
415,CHARPERS ENTERPRISES,28.526179,-81.471234,http://echo.epa.gov/detailed-facility-report?fid=110001743025,FL0000001209501192,3401281849,S,INS,Inspection/Evaluation,PCE,PCE On-Site,02-11-2008,CAATVP
416,CHARPERS ENTERPRISES,28.526179,-81.471234,http://echo.epa.gov/detailed-facility-report?fid=110001743025,FL0000001209501192,3401281850,S,INS,Inspection/Evaluation,PCE,PCE On-Site,02-11-2009,CAATVP
417,CHARPERS ENTERPRISES,28.526179,-81.471234,http://echo.epa.gov/detailed-facility-report?fid=110001743025,FL0000001209501192,3401281851,S,INS,Inspection/Evaluation,PCE,PCE On-Site,02-05-2010,CAATVP
418,CHARPERS ENTERPRISES,28.526179,-81.471234,http://echo.epa.gov/detailed-facility-report?fid=110001743025,FL0000001209501192,3401281852,S,INS,Inspection/Evaluation,PCE,PCE On-Site,02-09-2011,CAATVP
419,CHARPERS ENTERPRISES,28.526179,-81.471234,http://echo.epa.gov/detailed-facility-report?fid=110001743025,FL0000001209501192,3401281853,S,INS,Inspection/Evaluation,PCE,PCE On-Site,04-11-2013,CAASIP
420,DIVISION NINE LLC,28.542009999999998,-81.3954,http://echo.epa.gov/detailed-facility-report?fid=110039607645,FL0000001209501229,3401296518,S,INS,Inspection/Evaluation,PCE,PCE On-Site,05-07-2010,CAASIP
421,DIVISION NINE LLC,28.542009999999998,-81.3954,http://echo.epa.gov/detailed-facility-report?fid=110039607645,FL0000001209501229,3401296519,S,INS,Inspection/Evaluation,PCE,PCE On-Site,06-26-2013,CAASIP
422,DIVISION NINE LLC,28.542009999999998,-81.3954,http://echo.epa.gov/detailed-facility-report?fid=110039607645,FL0000001209501229,3401296520,S,INS,Inspection/Evaluation,PCE,PCE On-Site,06-13-2014,CAASIP
423,A-1 BLOCK CORPORATION,28.730789,-81.61653199999998,http://echo.epa.gov/detailed-facility-report?fid=110039607707,FL0000001209501244,3401296531,S,INS,Inspection/Evaluation,PCE,PCE On-Site,01-31-2012,CAASIP
424,A-1 BLOCK CORPORATION,28.730789,-81.61653199999998,http://echo.epa.gov/detailed-facility-report?fid=110039607707,FL0000001209501244,3401296532,S,INS,Inspection/Evaluation,PCE,PCE On-Site,01-30-2013,CAASIP
425,A-1 BLOCK CORPORATION,28.730789,-81.61653199999998,http://echo.epa.gov/detailed-facility-report?fid=110039607707,FL0000001209501244,3401296533,S,INS,Inspection/Evaluation,PCE,PCE On-Site,03-14-2013,CAASIP
426,A-1 BLOCK CORPORATION,28.730789,-81.61653199999998,http://echo.epa.gov/detailed-facility-report?fid=110039607707,FL0000001209501244,3401296534,S,INS,Inspection/Evaluation,PCE,PCE On-Site,02-04-2014,CAASIP
427,BAKER MANUFACTURING CO,28.4641,-81.41298,http://echo.epa.gov/detailed-facility-report?fid=110000918044,FL0000001209501254,3401282781,S,INS,Inspection/Evaluation,PCE,PCE On-Site,01-10-2003,CAASIP
428,BAKER MANUFACTURING CO,28.4641,-81.41298,http://echo.epa.gov/detailed-facility-report?fid=110000918044,FL0000001209501254,3401282782,S,INS,Inspection/Evaluation,PCE,PCE On-Site,02-19-2003,CAASIP
429,BAKER MANUFACTURING CO,28.4641,-81.41298,http://echo.epa.gov/detailed-facility-report?fid=110000918044,FL0000001209501254,3401282783,S,INS,Inspection/Evaluation,PCE,PCE On-Site,07-17-2003,CAASIP
430,BAKER MANUFACTURING CO,28.4641,-81.41298,http://echo.epa.gov/detailed-facility-report?fid=110000918044,FL0000001209501254,3401282784,S,INS,Inspection/Evaluation,PCE,PCE On-Site,08-20-2003,CAASIP
431,BAKER MANUFACTURING CO,28.4641,-81.41298,http://echo.epa.gov/detailed-facility-report?fid=110000918044,FL0000001209501254,3401282785,S,INS,Inspection/Evaluation,PCE,PCE On-Site,02-25-2004,CAASIP
432,BAKER MANUFACTURING CO,28.4641,-81.41298,http://echo.epa.gov/detailed-facility-report?fid=110000918044,FL0000001209501254,3401282786,S,INS,Inspection/Evaluation,PCE,PCE On-Site,03-30-2005,CAASIP
433,BAKER MANUFACTURING CO,28.4641,-81.41298,http://echo.epa.gov/detailed-facility-report?fid=110000918044,FL0000001209501254,3401282787,S,INS,Inspection/Evaluation,PCE,PCE On-Site,03-22-2006,CAASIP
434,BAKER MANUFACTURING CO,28.4641,-81.41298,http://echo.epa.gov/detailed-facility-report?fid=110000918044,FL0000001209501254,3401282788,S,INS,Inspection/Evaluation,PCE,PCE On-Site,03-16-2007,CAASIP
435,BAKER MANUFACTURING CO,28.4641,-81.41298,http://echo.epa.gov/detailed-facility-report?fid=110000918044,FL0000001209501254,3401282789,S,INS,Inspection/Evaluation,PCE,PCE On-Site,02-01-2008,CAASIP
436,BAKER MANUFACTURING CO,28.4641,-81.41298,http://echo.epa.gov/detailed-facility-report?fid=110000918044,FL0000001209501254,3401282790,S,INS,Inspection/Evaluation,PCE,PCE On-Site,03-06-2008,CAASIP
437,BAKER MANUFACTURING CO,28.4641,-81.41298,http://echo.epa.gov/detailed-facility-report?fid=110000918044,FL0000001209501254,3401282791,S,INS,Inspection/Evaluation,PCE,PCE On-Site,03-23-2009,CAASIP
438,BAKER MANUFACTURING CO,28.4641,-81.41298,http://echo.epa.gov/detailed-facility-report?fid=110000918044,FL0000001209501254,3401282792,S,INS,Inspection/Evaluation,PCE,PCE On-Site,03-22-2010,CAASIP
439,BAKER MANUFACTURING CO,28.4641,-81.41298,http://echo.epa.gov/detailed-facility-report?fid=110000918044,FL0000001209501254,3401282793,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-29-2003,CAASIP
440,BAKER MANUFACTURING CO,28.4641,-81.41298,http://echo.epa.gov/detailed-facility-report?fid=110000918044,FL0000001209501254,3401282794,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-08-2004,CAASIP
441,BAKER MANUFACTURING CO,28.4641,-81.41298,http://echo.epa.gov/detailed-facility-report?fid=110000918044,FL0000001209501254,3401282795,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-27-2005,CAASIP
442,BAKER MANUFACTURING CO,28.4641,-81.41298,http://echo.epa.gov/detailed-facility-report?fid=110000918044,FL0000001209501254,3401282796,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-20-2006,CAASIP
443,BAKER MANUFACTURING CO,28.4641,-81.41298,http://echo.epa.gov/detailed-facility-report?fid=110000918044,FL0000001209501254,3401282797,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-20-2007,CAASIP
444,BAKER MANUFACTURING CO,28.4641,-81.41298,http://echo.epa.gov/detailed-facility-report?fid=110000918044,FL0000001209501254,3401282798,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-10-2008,CAASIP
445,BAKER MANUFACTURING CO,28.4641,-81.41298,http://echo.epa.gov/detailed-facility-report?fid=110000918044,FL0000001209501254,3401282799,S,INS,Inspection/Evaluation,FOO,FCE On-Site,09-25-2009,CAASIP
446,RANEY BUILDING MATERIALS,28.691883,-81.55832,http://echo.epa.gov/detailed-facility-report?fid=110039608047,FL0000001209501271,3401296568,S,INS,Inspection/Evaluation,PCE,PCE On-Site,03-26-2010,CAASIP
447,RANEY BUILDING MATERIALS,28.691883,-81.55832,http://echo.epa.gov/detailed-facility-report?fid=110039608047,FL0000001209501271,3401296569,S,INS,Inspection/Evaluation,PCE,PCE On-Site,08-23-2011,CAASIP
448,RANEY BUILDING MATERIALS,28.691883,-81.55832,http://echo.epa.gov/detailed-facility-report?fid=110039608047,FL0000001209501271,3401296570,S,INS,Inspection/Evaluation,PCE,PCE On-Site,09-26-2012,CAASIP
449,RANEY BUILDING MATERIALS,28.691883,-81.55832,http://echo.epa.gov/detailed-facility-report?fid=110039608047,FL0000001209501271,3401296571,S,INS,Inspection/Evaluation,PCE,PCE On-Site,10-01-2013,CAASIP
450,COMMUNITY FUNERAL HOME&SUNSET CREMATIONS,28.51466,-81.39199,http://echo.epa.gov/detailed-facility-report?fid=110039608369,FL0000001209501289,3401296580,S,INS,Inspection/Evaluation,PCE,PCE On-Site,08-13-2009,CAASIP
451,COMMUNITY FUNERAL HOME&SUNSET CREMATIONS,28.51466,-81.39199,http://echo.epa.gov/detailed-facility-report?fid=110039608369,FL0000001209501289,3401296581,S,INS,Inspection/Evaluation,PCE,PCE On-Site,10-20-2010,CAASIP
452,COMMUNITY FUNERAL HOME&SUNSET CREMATIONS,28.51466,-81.39199,http://echo.epa.gov/detailed-facility-report?fid=110039608369,FL0000001209501289,3401296582,S,INS,Inspection/Evaluation,PCE,PCE On-Site,10-23-2012,CAASIP
453,COMMUNITY FUNERAL HOME&SUNSET CREMATIONS,28.51466,-81.39199,http://echo.epa.gov/detailed-facility-report?fid=110039608369,FL0000001209501289,3401296583,S,INS,Inspection/Evaluation,PCE,PCE On-Site,11-11-2013,CAASIP
454,COMMUNITY FUNERAL HOME&SUNSET CREMATIONS,28.51466,-81.39199,http://echo.epa.gov/detailed-facility-report?fid=110039608369,FL0000001209501289,3401296584,S,INS,Inspection/Evaluation,PCE,PCE On-Site,09-09-2014,CAASIP
455,SHELLEY'S ENVIRONMENTAL SYSTEMS,28.73077,-81.61814,http://echo.epa.gov/detailed-facility-report?fid=110040491875,FL0000001209501325,3401246391,S,INS,Inspection/Evaluation,PCE,PCE On-Site,10-08-2008,CAASIP
