REGISTRY_ID,FAC_NAME,FAC_STREET,FAC_CITY,FAC_STATE,FAC_ZIP,FAC_COUNTY,FAC_FIPS_CODE,FAC_EPA_REGION,FAC_INDIAN_CNTRY_FLG,FAC_FEDERAL_FLG,FAC_US_MEX_BORDER_FLG,FAC_CHESAPEAKE_BAY_FLG,FAC_NAA_FLAG,FAC_LAT,FAC_LONG,FAC_MAP_ICON,FAC_COLLECTION_METHOD,FAC_REFERENCE_POINT,FAC_ACCURACY_METERS,FAC_DERIVED_TRIBES,FAC_DERIVED_HUC,FAC_DERIVED_WBD,FAC_DERIVED_STCTY_FIPS,FAC_DERIVED_ZIP,FAC_DERIVED_CD113,FAC_DERIVED_CB2010,FAC_PERCENT_MINORITY,FAC_POP_DEN,FAC_MAJOR_FLAG,FAC_ACTIVE_FLAG,FAC_MYRTK_UNIVERSE,FAC_INSPECTION_COUNT,FAC_DATE_LAST_INSPECTION,FAC_DAYS_LAST_INSPECTION,FAC_INFORMAL_COUNT,FAC_DATE_LAST_INFORMAL_ACTION,FAC_FORMAL_ACTION_COUNT,FAC_DATE_LAST_FORMAL_ACTION,FAC_TOTAL_PENALTIES,FAC_PENALTY_COUNT,FAC_DATE_LAST_PENALTY,FAC_LAST_PENALTY_AMT,FAC_QTRS_WITH_NC,FAC_PROGRAMS_WITH_SNC,FAC_COMPLIANCE_STATUS,FAC_SNC_FLG,FAC_3YR_COMPLIANCE_HISTORY,AIR_FLAG,NPDES_FLAG,SDWIS_FLAG,RCRA_FLAG,TRI_FLAG,GHG_FLAG,AIR_IDS,CAA_PERMIT_TYPES,CAA_NAICS,CAA_SICS,CAA_EVALUATION_COUNT,CAA_DAYS_LAST_EVALUATION,CAA_INFORMAL_COUNT,CAA_FORMAL_ACTION_COUNT,CAA_DATE_LAST_FORMAL_ACTION,CAA_PENALTIES,CAA_LAST_PENALTY_DATE,CAA_LAST_PENALTY_AMT,CAA_QTRS_WITH_NC,CAA_COMPLIANCE_STATUS,CAA_HPV_FLAG,CAA_3YR_COMPL_QTRS_HISTORY,NPDES_IDS,CWA_PERMIT_TYPES,CWA_COMPLIANCE_TRACKING,CWA_NAICS,CWA_SICS,CWA_INSPECTION_COUNT,CWA_DAYS_LAST_INSPECTION,CWA_INFORMAL_COUNT,CWA_FORMAL_ACTION_COUNT,CWA_DATE_LAST_FORMAL_ACTION,CWA_PENALTIES,CWA_LAST_PENALTY_DATE,CWA_LAST_PENALTY_AMT,CWA_QTRS_WITH_NC,CWA_COMPLIANCE_STATUS,CWA_SNC_FLAG,CWA_13QTRS_COMPL_HISTORY,CWA_13QTRS_EFFLNT_EXCEEDANCES,CWA_3_YR_QNCR_CODES,RCRA_IDS,RCRA_PERMIT_TYPES,RCRA_NAICS,RCRA_INSPECTION_COUNT,RCRA_DAYS_LAST_EVALUATION,RCRA_INFORMAL_COUNT,RCRA_FORMAL_ACTION_COUNT,RCRA_DATE_LAST_FORMAL_ACTION,RCRA_PENALTIES,RCRA_LAST_PENALTY_DATE,RCRA_LAST_PENALTY_AMT,RCRA_QTRS_WITH_NC,RCRA_COMPLIANCE_STATUS,RCRA_SNC_FLAG,RCRA_3YR_COMPL_QTRS_HISTORY,SDWA_IDS,SDWA_SYSTEM_TYPES,SDWA_INFORMAL_COUNT,SDWA_FORMAL_ACTION_COUNT,SDWA_COMPLIANCE_STATUS,SDWA_SNC_FLAG,TRI_IDS,TRI_RELEASES_TRANSFERS,TRI_ON_SITE_RELEASES,TRI_OFF_SITE_TRANSFERS,TRI_REPORTER_IN_PAST,FEC_CASE_IDS,FEC_NUMBER_OF_CASES,FEC_LAST_CASE_DATE,FEC_TOTAL_PENALTIES,GHG_IDS,GHG_CO2_RELEASES,DFR_URL,FAC_SIC_CODES,FAC_NAICS_CODES,FAC_DATE_LAST_INSPECTION_EPA,FAC_DATE_LAST_INSPECTION_STATE,FAC_DATE_LAST_FORMAL_ACT_EPA,FAC_DATE_LAST_FORMAL_ACT_ST,FAC_DATE_LAST_INFORMAL_ACT_EPA,FAC_DATE_LAST_INFORMAL_ACT_ST,FAC_FEDERAL_AGENCY,TRI_REPORTER,FAC_IMP_WATER_FLG,EJSCREEN_FLAG_US
110005274112,UNIT DISTRIBUTION INC,2155 ELLIS RD N,JACKSONVILLE,FL,32254.0,DUVAL,12031,4.0,N,,,,,30.350166,-81.743657,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,50,,3080103,30801031502,12031,32254,5,120310118001029,72.456,1174.23,,,NNN,0,,,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLD982140634,Other,,,,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110005274112,,,,,,,,,,,,Y
110046321896,THE HOPE CHURCH HEAD START,1001 S GOLDWYN AVE,ORLANDO,FL,32805.0,ORANGE,12095,4.0,N,,,,,28.53003,-81.41792,CWA-IA-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,50,,3090101,30901010301,12095,32805,5,120950117022004,74.029,3808.59,,,NNN,0,,,0,,0,,0,,,,0.0,0,,N,U           ,N,Y,N,N,N,N,,,,,,,,,,,,,,,N,,FLR10LU77,Minor,Off,,,,,,,,,,,0.0,Terminated Permit,N,_U           ,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110046321896,,,,,,,,,,,,Y
110070504730,"BEYEL BROTHERS, INC-JACKSONVILLE",5930 ORLANDO ST,JACKSONVILLE,FL,32208.0,,12031,4.0,N,,,,,30.37366,-81.67175999999998,CWA-IC-MN-2.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,3080103,30801031502,12031,32208,5,120310014006048,88.559,2904.06,,Y,NNN,1,12/12/2018,564.0,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,Y,N,N,N,N,,,,,,,,,,,,,,,N,,FLR05I122,Minor,On,488490,4231,1.0,563.0,,,,,,,0.0,No Violation Identified,N,_____________,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070504730,4231,488490,,12/12/2018,,,,,,,,Y
110002515332,CLASSIC TOY SHOP,2351 BRENGLE AVE,ORLANDO,FL,32808.0,ORANGE,12095,4.0,N,,,,,28.572817,-81.425394,RCRA-IC-MN-N.png,THE GEOGRAPHIC COORDINATE DETERMINATION METHOD BASED ON ADDRESS MATCHING,FACILITY/MONITORING SITE BOUNDARY POINT,50,,3080101,30801011403,12095,32808,5,120950187002000,71.39399999999998,3388.11,,,NNN,0,,,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FL0000015396,Other,,,,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110002515332,,,,,,,,,,,,Y
110018873343,TLC LAWNCARE SVC INC,6655 BLANDING BLVD,JACKSONVILLE,FL,32244.0,DUVAL,12031,4.0,N,,,,,30.22837,-81.737799,RCRA-IC-MN-N.png,INTERPOLATION-PHOTO,POINT WHERE WATER OR OTHER SUBSTANCE COULD BE DRAWN FROM ENVIRONMENT FOR DELIVERY TO A FACILITY OR DISTRIBUTION SYSTEM (SUBSTANCE DESTINATION COULD RANGE FROM A SINGLE RESIDENCE TO A LARGE FACILITY),10,,3080103,30801031403,12031,32244,5,120310135221009,51.58600000000001,2508.55,,Y,NNN,0,10/26/2006,4994.0,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLR000112573,VSQG,54132,,4993.0,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110018873343,,54132,,10/26/2006,,,,,,,,Y
110002540073,SEA LAND SERVICE INC,2085 TALLEYRAND AVE,JACKSONVILLE,FL,32206.0,DUVAL,12031,4.0,N,,,,,30.3493,-81.62594,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,3080103,30801031503,12031,32206,5,120310003001000,62.127,3431.66,,Y,NNN,0,,,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLD119805935,SQG,,,,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110002540073,,,,,,,,,,,,Y
110070431552,HAL JONES CONTRACTOR INC,801 TALLEYRAND AVE,JACKSONVILLE,FL,32206.0,DUVAL,12031,4.0,N,,,,,30.33045,-81.63158,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,50,,3080103,30801031503,12031,32206,5,120310174002037,59.08,3178.72,,Y,NNN,0,,,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLT180087835,VSQG,,,,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070431552,,,,,,,,,,,,Y
110005629310,VECTOR AUTOMOTIVE CORP,975 MARTIN AVE,GREEN COVE SPRINGS,FL,32043.0,CLAY,12019,4.0,N,,,,,29.981307,-81.658761,RCRA-IC-MN-N.png,INTERPOLATION-PHOTO,FACILITY/MONITORING SITE BOUNDARY POINT,5,,3080103,30801031204,12019,32043,5,120190315002055,31.42,393.29,,,NNN,0,07/02/1997,8397.0,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLR000004945,Other,,,8396.0,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110005629310,,,,07/02/1997,,,,,,,,N
110007460862,HOME DEPOT #227,5800 RAMONA BLVD,JACKSONVILLE,FL,32205.0,DUVAL,12031,4.0,N,,,,,30.31406,-81.75111,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,3080103,30801031402,12031,32205,5,120310121002013,43.87600000000001,2146.06,,,NNN,0,,,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLD984243600,Other,,,,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110007460862,,,,,,,,,,,,Y
110002103090,FLORIDA EXTRUDERS INTERNATIONAL INC,2540 JEWETT LN.,SANFORD,FL,32772.0,SEMINOLE,12117,4.0,N,,,,,28.80474,-81.29437,CAA-IC-MN-3.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,3080101,30801011303,12117,32771,5,121170206002196,52.49,2474.78,,Y,NNN,1,02/22/2018,857.0,0,06/25/2003,0,02/19/2009,0,,02/06/2004,5500.0,2.0,0,No Violation Identified,N,___VV_______,Y,N,N,N,N,N,FL0000001211700027,Synthetic Minor Emissions,331318,3354,1.0,856.0,,,02/19/2009,,02/06/2004,5500.0,2.0,No Violation Identified,N,___VV_______,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,,,,N,32772PNNLM2540J,,,,Y,04-2009-1777 FL000A0000121170002700005,,02/19/2009,,,,http://echo.epa.gov/detailed-facility-report?fid=110002103090,3354,331318 331316,,02/22/2018,02/19/2009,02/06/2004,,06/25/2003,,,,Y
110002557698,FLORIDA SUMMATE K,520 CLIFTON ST,ORLANDO,FL,32808.0,ORANGE,12095,4.0,N,,,,,28.550291,-81.441071,RCRA-IC-MN-N.png,INTERPOLATION-PHOTO,CENTER OF A FACILITY OR STATION,5,,3080101,30901010301,12095,32808,5,120950183004041,83.258,3659.15,,,NNN,0,,,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLD982085052,Other,,,,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110002557698,,,,,,,,,,,,Y
110035665704,FIRST BAPTIST CHURCH OF CENTRAL FLORIDA,700 GOOD HOMES RD,ORLANDO,FL,32818.0,ORANGE,12095,4.0,N,,,,,28.54861,-81.50486,CWA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,50,,3080101,30801011401,12095,32818,5,120950148041000,60.988,3495.54,,Y,NNN,0,,,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,Y,N,N,N,N,,,,,,,,,,,,,,,N,,FLR10GL64 FLR10QN77,Minor,On,,,,,,,,,,,0.0,No Violation Identified,N,_____________,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110035665704,,,,,,,,,,,,Y
110012550550,BUDS AUTOMOTIVE,31201 SR 44,EUSTIS,FL,32736.0,LAKE,12069,4.0,N,,,,,28.933079,-81.438654,RCRA-IC-MN-N.png,INTERPOLATION-PHOTO,CENTER OF A FACILITY OR STATION,5,,3080101,30801011506,12069,32736,5,120690301073146,11.972,113.48,,Y,NNN,0,11/20/2001,6795.0,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLR000083048,VSQG,811111,,6794.0,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110012550550,,811111,,11/20/2001,,,,,,,,N
110029521088,BARON #8,2907 NORTH MAIN STREET,JACKSONVILLE,FL,32206.0,DUVAL,12031,4.0,N,,,,,30.3559,-81.65391,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,3080103,30801031503,12031,32206,5,120310013001037,81.497,3011.96,,Y,NNN,0,,,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLTMP9103236,VSQG,,,,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110029521088,,,,,,,,,,,,Y
110067271115,FDEP SITE D397 ID #169600607,7451 103RD ST SUITE 30,JACKSONVILLE,FL,32210.0,DUVAL,12031,4.0,N,,,,,30.248381,-81.77091,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,50,,3080103,30801031402,12031,32210,5,120310128004013,54.267,2612.75,,Y,NNN,0,,,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLR000217638,VSQG,562998,,,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110067271115,,562998,,,,,,,,,,Y
110015626946,A TO Z AUTO PARTS TWO INC.,3116 OVERLAND ROAD,APOPKA,FL,32703.0,ORANGE,12095,4.0,N,,,,,28.63032,-81.45959,CWA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,3080101,30801011402,12095,32703,5,120950151051029,61.306,3255.36,,Y,NNN,0,,,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,Y,N,N,N,N,,,,,,,,,,,,,,,N,,FLR05F694,Minor,On,,5015,,,,,,,,,0.0,No Violation Identified,N,_____________,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110015626946,5015,,,,,,,,,,,Y
110062701777,HOLNAM INC.,337 PINEDALE TERR,JACKSONVILLE,FL,32254.0,DUVAL,12031,4.0,N,,,,,30.323425,-81.722398,CAA-IC-MJ-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,50,,3080103,30801031402,12031,32254,5,120310121001056,54.307,2490.51,Y,,NNN,0,,,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,Y,N,N,N,N,N,FL0000001203100234,Major Emissions,327390,3272,,,,,,,,,0.0,No Violation Identified,N,____________,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110062701777,3272,327390,,,,,,,,,,Y
110035597002,LIL CHAMP FOOD STORES INC,4252 S ORANGE BLOSSOM TRL,ORLANDO,FL,32839.0,ORANGE,12095,4.0,N,,,,,28.50027,-81.39695999999998,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,3090101,30901010301,12095,32839,5,120950145021025,69.859,4479.84,,,NNN,0,,,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLD984191981,Other,447110,,,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110035597002,,447110,,,,,,,,,,Y
110024250102,"APOPKA, CITY OF - PUBLIC WORKS",748 E CLEVELAND ST,APOPKA,FL,32703.0,ORANGE,12095,4.0,N,,,,,28.653131,-81.50366899999999,RCRA-IC-MN-N.png,THE GEOGRAPHIC COORDINATE DETERMINATION METHOD BASED ON ADDRESS MATCHING,POINT WHERE WATER OR OTHER SUBSTANCE COULD BE DRAWN FROM ENVIRONMENT FOR DELIVERY TO A FACILITY OR DISTRIBUTION SYSTEM (SUBSTANCE DESTINATION COULD RANGE FROM A SINGLE RESIDENCE TO A LARGE FACILITY),50,,3080101,30801011402,12095,32703,5,120950175043046,57.589,1694.26,,Y,NNN,0,,,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLR000122929,VSQG,,,,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110024250102,,,,,,,,,,,,Y
110005625813,MARINE INDUSTRIAL SERVICES INC,2030 E BEAVER ST,JACKSONVILLE,FL,32202.0,DUVAL,12031,4.0,N,,,,,30.330727000000003,-81.653113,RCRA-IC-MN-N.png,INTERPOLATION-PHOTO,POINT WHERE SUBSTANCE IS MONITORED,5,,3080103,30801031405,12031,32202,5,120310010003004,68.497,3326.22,,,NNN,0,09/25/1997,8312.0,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLD984260521,Other,,,8311.0,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110005625813,,,,09/25/1997,,,,,,,,Y
110018936945,FERRARI OF CENTRAL FLORIDA,525 S. LAKE DESTINY DRIVE,ORLANDO,FL,32810.0,ORANGE,12095,4.0,N,,,,,28.61222,-81.38792,CAA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,3080101,30801011102,12095,32810,5,120950152021000,37.832,3104.28,,Y,NNN,0,,,0,,0,09/16/2004,0,,09/16/2004,3077.13,0.0,0,No Violation Identified,N,____________,Y,N,N,N,N,N,04000000120954EPA1,Minor Emissions,812320,9999,,,,,,,,,0.0,No Violation Identified,N,____________,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,04-2004-1530,,09/16/2004,,,,http://echo.epa.gov/detailed-facility-report?fid=110018936945,9999,812320,,,09/16/2004,,,,,,,Y
110043724967,WASTE PRO,2940 STRICKLAND ST,JACKSONVILLE,FL,32254.0,DUVAL,12031,4.0,N,,,,,30.33012,-81.70355,CWA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,3080103,30801031405,12031,32254,5,120310026002004,64.183,2956.05,,Y,NNN,0,12/05/2014,2032.0,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,Y,N,N,N,N,,,,,,,,,,,,,,,N,,FLR05H087,Minor,On,562111,4212,,2031.0,,,,,,,0.0,No Violation Identified,N,_____________,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110043724967,4212,562111,,12/05/2014,,,,,,,,Y
110056345272,CHURCH ST STREETSCAPE PROJECT,UNKNOWN,ORLANDO,FL,32801.0,ORANGE,12095,4.0,N,,,,,28.540194,-81.394778,CWA-IA-MN-N.png,,,81709,,3090101,30901010101,12095,32805,5,120950189003024,53.74100000000001,3566.79,,,NNN,0,,,0,,0,,0,,,,0.0,0,,N,_________U  ,N,Y,N,N,N,N,,,,,,,,,,,,,,,N,,FLR10NH15,Minor,Off,,,,,,,,,,,0.0,Terminated Permit,N,__________U  ,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110056345272,,,,,,,,,,,,Y
110069207423,COMMUNICATION LINE INSTALL - AT&T PROJECT #A00BS5R,UNKNOWN,HAWTHORNE,FL,32640.0,,12107,4.0,N,,,,,29.504383,-82.0764,CWA-IA-MN-N.png,,,99999999,,3080102,30801021301,12001,32640,5,120010020002224,12.367,24.9,,,NNN,0,,,0,,0,,0,,,,0.0,0,,N,            ,N,Y,N,N,N,N,,,,,,,,,,,,,,,N,,FLR10QA59,Minor,Off,,,,,,,,,,,0.0,Terminated Permit,N,             ,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110069207423,,,,,,,,,,,,N
110010043684,GREEN COVE SPGS-REYNOLDS IND,3 MI EAST OF US17 AND SR16,GREEN COVE SPRINGS,FL,32043.0,CLAY,12019,4.0,N,,,,,29.982592,-81.667594,CWA-IC-MN-1.png,INTERPOLATION-PHOTO,CENTER OF A FACILITY OR STATION,10,,3080103,30801031204,12019,32043,5,120190315002029,29.347,462.89,,Y,NNN,1,10/24/2019,248.0,0,11/01/1994,0,08/13/2013,0,,08/13/2013,5625.0,3.0,0,No Violation Identified,N,VVV_________,N,Y,N,N,N,N,,,,,,,,,,,,,,,N,,FL0030210 FLL030210,Minor,On,221320,4952,1.0,9419.0,,,08/13/2013,,08/13/2013,5625.0,4.0,No Violation Identified,N,VVVV_________,7.0,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,FL-13-0961 FL-N00000461,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110010043684,4952,221320,09/13/1994,10/24/2019,,08/13/2013,11/01/1994,,,,,N
110035716428,DAVID'S TRAILERS,4300 W COLONIAL DR,ORLANDO,FL,32808.0,ORANGE,12095,4.0,N,,,,,28.55251,-81.43303,RCRA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,3080101,30901010301,12095,32808,5,120950183004022,80.654,3563.74,,Y,NNN,0,,,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,N,N,Y,N,N,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,FLTMP9203876,VSQG,,,,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110035716428,,,,,,,,,,,,Y
110070554566,"MV TRANSPORTATION, INC",4950 L B MCLEOD RD,ORLANDO,FL,32811.0,,12095,4.0,N,,,,,28.505013,-81.444777,CWA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,50,,3090101,30901010301,12095,32811,5,120950146091001,75.744,4805.35,,Y,NNN,0,,,1,03/21/2019,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,Y,N,N,N,N,,,,,,,,,,,,,,,N,,FLR05I359,Minor,On,485999,4111,,,1.0,,,,,,0.0,No Violation Identified,N,_____________,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070554566,4111,485999,,,,,,03/21/2019,,,,Y
110039633117,VELOCITY POWERBOATS INC,1690 FITZPATRICK POINT,SANFORD,FL,32771.0,SEMINOLE,12117,4.0,N,,,,,28.83506,-81.32696999999997,CAA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,CENTER OF A FACILITY OR STATION,30,,3080101,30801011303,12117,32771,5,121170207012015,38.266,1005.43,,,NNN,0,,,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,Y,N,N,N,N,N,FL0000001211700085,Minor Emissions,336612,3732,,,,,,,,,0.0,No Violation Identified,N,____________,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110039633117,3732,336612,,,,,,,,,,N
110022308117,SHELLEY S SEPTIC TANKS RMF,6505 W JONES AVE,ZELLWOOD,FL,32798.0,ORANGE,12095,4.0,N,,,,,28.731106,-81.618332,MULT-IC-MN-1.png,INTERPOLATION-PHOTO,FACILITY/MONITORING SITE BOUNDARY POINT,18510,,3080102,30801020303,12095,32757,5,120950179011012,33.907,220.18,,Y,NNN,1,01/30/2020,150.0,2,02/11/2020,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,Y,N,Y,N,N,,,,,,,,,,,,,,,N,,FLL016177 FLR05H122,Minor,On,221320,4952,1.0,149.0,2.0,,,,,,0.0,No Violation Identified,N,_____________,,,FLR000117663,VSQG,,,3714.0,,,,,,,0.0,No Violation Identified,N,____________,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110022308117,4952,221320,,01/30/2020,,,,02/11/2020,,,,Y
110070265719,"GREYHOUND LINES, INC., IBT",1111 W FORSYTH ST,JACKSONVILLE,FL,32204.0,DUVAL COUNTY,12031,4.0,N,,,,,30.329518,-81.67235,CWA-IC-MN-N.png,ADDRESS MATCHING-HOUSE NUMBER,ENTRANCE POINT OF A FACILITY OR STATION,50,,3080103,30801031405,12031,32204,5,120310172001138,69.165,3476.12,,Y,NNN,0,,,0,,0,,0,,,,0.0,0,No Violation Identified,N,____________,N,Y,N,N,N,N,,,,,,,,,,,,,,,N,,FLR05I211,Minor,On,485210,4131,,,,,,,,,0.0,No Violation Identified,N,_____________,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110070265719,4131,485210,,,,,,,,,,Y
