,FAC_NAME,FAC_LAT,FAC_LONG,DFR_URL,Index,NPDES_ID,ACTIVITY_ID,ACTIVITY_TYPE_CODE,COMP_MONITOR_TYPE_CODE,COMP_MONITOR_TYPE_DESC,STATE_EPA_FLAG,ACTUAL_BEGIN_DATE,ACTUAL_END_DATE,ACTIVITY_OUTCOME_CODE,ACTIVITY_OUTCOME_DESC
444,CITY OF PALATKA,29.615833000000002,-81.651111,http://echo.epa.gov/detailed-facility-report?fid=110000509744,FL0040061,110000509744,2400318394,INS,TX1,Toxics,S,,04/15/2003,,
445,CITY OF PALATKA,29.615833000000002,-81.651111,http://echo.epa.gov/detailed-facility-report?fid=110000509744,FL0040061,110000509744,2400318392,INS,CEI,Evaluation,S,,08/10/2001,,
446,CITY OF PALATKA,29.615833000000002,-81.651111,http://echo.epa.gov/detailed-facility-report?fid=110000509744,FL0040061,110000509744,2400318589,INS,SA1,Sampling,S,,04/14/2003,,
447,CITY OF PALATKA,29.615833000000002,-81.651111,http://echo.epa.gov/detailed-facility-report?fid=110000509744,FL0040061,110000509744,2400318389,INS,CEI,Evaluation,S,,06/13/2006,,
448,CITY OF PALATKA,29.615833000000002,-81.651111,http://echo.epa.gov/detailed-facility-report?fid=110000509744,FL0040061,110000509744,3400229749,INS,TX1,Toxics,S,03/27/2014,03/27/2014,,
449,CITY OF PALATKA,29.615833000000002,-81.651111,http://echo.epa.gov/detailed-facility-report?fid=110000509744,FL0040061,110000509744,3400229749,INS,CBI,Biomonitoring,S,03/27/2014,03/27/2014,,
450,CITY OF PALATKA,29.615833000000002,-81.651111,http://echo.epa.gov/detailed-facility-report?fid=110000509744,FL0040061,110000509744,3600753939,INS,CEI,Evaluation,S,06/29/2016,06/29/2016,,
451,ENVIRONMENTAL CONSULTING & TECHNOLOGY INC - POOLE ROOFING/ CSX MGP REMEDIATION,29.645166999999997,-82.323167,http://echo.epa.gov/detailed-facility-report?fid=110035669345,FL0495182,110035669345,3400249651,INS,CEI,Evaluation,S,06/10/2014,06/10/2014,,
452,ENVIRONMENTAL CONSULTING & TECHNOLOGY INC - POOLE ROOFING/ CSX MGP REMEDIATION,29.645166999999997,-82.323167,http://echo.epa.gov/detailed-facility-report?fid=110035669345,FL0495182,110035669345,2400322147,INS,CEI,Evaluation,S,,06/23/2010,,
453,ENVIRONMENTAL CONSULTING & TECHNOLOGY INC - POOLE ROOFING/ CSX MGP REMEDIATION,29.645166999999997,-82.323167,http://echo.epa.gov/detailed-facility-report?fid=110035669345,FL0495182,110035669345,3000076082,INS,CEI,Evaluation,S,09/17/2012,09/17/2012,,
454,ENVIRONMENTAL CONSULTING & TECHNOLOGY INC - POOLE ROOFING/ CSX MGP REMEDIATION,29.645166999999997,-82.323167,http://echo.epa.gov/detailed-facility-report?fid=110035669345,FL0495182,110035669345,2600052446,INS,CEI,Evaluation,S,07/22/2011,07/22/2011,,
455,ENVIRONMENTAL CONSULTING & TECHNOLOGY INC - POOLE ROOFING/ CSX MGP REMEDIATION,29.645166999999997,-82.323167,http://echo.epa.gov/detailed-facility-report?fid=110035669345,FL0495182,110035669345,3400121132,INS,CEI,Evaluation,S,05/16/2013,05/16/2013,,
456,ENVIRONMENTAL CONSULTING & TECHNOLOGY INC - POOLE ROOFING/ CSX MGP REMEDIATION,29.645166999999997,-82.323167,http://echo.epa.gov/detailed-facility-report?fid=110035669345,FL0495182,110035669345,3400167326,INS,CEI,Evaluation,S,05/13/2013,05/13/2013,,
457,HANSON PIPE & PRECAST - GREEN COVE SPRINGS,29.971225,-81.677308,http://echo.epa.gov/detailed-facility-report?fid=110022411184,FLR05B452,110022411184,2400334009,INS,CEI,Evaluation,S,,03/19/2008,,
458,CITY OF PALATKA,29.615833000000002,-81.651111,http://echo.epa.gov/detailed-facility-report?fid=110000509744,FLR05F794,110000509744,2400334252,INS,CEI,Evaluation,S,,04/22/2009,,
459,CITY OF PALATKA,29.615833000000002,-81.651111,http://echo.epa.gov/detailed-facility-report?fid=110000509744,FLR05F794,110000509744,3601811994,INS,CEI,Evaluation,S,12/18/2018,12/18/2018,,
460,I295/COLLINS RD INTERCHANGE AN,30.196666999999998,-81.739722,http://echo.epa.gov/detailed-facility-report?fid=110043260654,FLR10KD27,110043260654,2600019192,INS,CEI,Evaluation,S,04/26/2011,04/26/2011,,
461,ORCHID ESTATES,28.7474,-81.5458,http://echo.epa.gov/detailed-facility-report?fid=110046326953,FLR10LQ74,110046326953,3400250946,INS,CEI,Evaluation,S,09/13/2012,09/13/2012,,
462,HAMILTON ELEMENTARY SCHOOL,28.805429999999998,-81.25412,http://echo.epa.gov/detailed-facility-report?fid=110069483188,FLR20AS92,110069483188,3600905335,INS,CEI,Evaluation,S,11/16/2016,11/16/2016,,
463,WEKIVA PARKWAY PROJECT SECTION 6 SR 429,28.811,-81.4611,http://echo.epa.gov/detailed-facility-report?fid=110070107274,FLR20BO89,110070107274,3602034157,INS,CEI,Evaluation,S,10/28/2019,10/28/2019,,
464,WEKIVA PARKWAY PROJECT SECTION 6 SR 429,28.811,-81.4611,http://echo.epa.gov/detailed-facility-report?fid=110070107274,FLR20BO89,110070107274,3601812224,INS,CEI,Evaluation,S,03/20/2019,03/20/2019,,
465,SYGMA FLORIDA,28.466115999999996,-81.412816,http://echo.epa.gov/detailed-facility-report?fid=110069345710,FLRNEF378,110069345710,3600784869,INS,CEI,Evaluation,S,04/12/2016,04/12/2016,,
466,ROUX LABORATORIES / COLOMER USA INC,30.320190000000004,-81.73755,http://echo.epa.gov/detailed-facility-report?fid=110000765431,FLR05A437,110000765431,3602002731,INS,CEI,Evaluation,S,10/03/2019,10/03/2019,,
467,CATERPILLAR INC.,30.3213,-81.74826999999998,http://echo.epa.gov/detailed-facility-report?fid=110002444070,FLR05C250,110002444070,2400336376,INS,CEI,Evaluation,S,,02/22/2010,,
468,PUTNAM COUNTY CENTRAL LANDFILL,29.71557,-81.6627,http://echo.epa.gov/detailed-facility-report?fid=110013932414,FLR05C419,110013932414,3601096398,INS,CEI,Evaluation,S,06/29/2017,06/29/2017,,
469,PUTNAM COUNTY CENTRAL LANDFILL,29.71557,-81.6627,http://echo.epa.gov/detailed-facility-report?fid=110013932414,FLR05C419,110013932414,2400336404,INS,CEI,Evaluation,S,,04/23/2009,,
470,B & T AUTO PARTS,28.53825,-81.45635300000002,http://echo.epa.gov/detailed-facility-report?fid=110005647504,FLR05E214,110005647504,2400331749,INS,CEI,Evaluation,S,,08/13/2001,,
471,SANFORD TRANSFLO TERMINAL,28.808889,-81.291111,http://echo.epa.gov/detailed-facility-report?fid=110020068852,FLR05F803,110020068852,2400333822,INS,CEI,Evaluation,S,,09/22/2009,,
472,SANFORD TRANSFLO TERMINAL,28.808889,-81.291111,http://echo.epa.gov/detailed-facility-report?fid=110020068852,FLR05F803,110020068852,3400296027,INS,CEI,Evaluation,S,09/12/2014,09/12/2014,,
473,SANFORD TRANSFLO TERMINAL,28.808889,-81.291111,http://echo.epa.gov/detailed-facility-report?fid=110020068852,FLR05F803,110020068852,3601952662,INS,CEI,Evaluation,S,06/12/2019,06/12/2019,,
474,"QORVO US, INC.",28.650378000000003,-81.466674,http://echo.epa.gov/detailed-facility-report?fid=110005991178,FLR05I016,110005991178,3601688089,INS,CEI,Evaluation,S,10/24/2018,10/24/2018,,
475,GRU EASTSIDE OPERATIONS CENTER,29.699444,-82.315833,http://echo.epa.gov/detailed-facility-report?fid=110041268981,FLR10JH75,110041268981,2400335264,INS,CEI,Evaluation,S,,06/30/2010,,
476,MARCIS POINTE SENIOR LIVING AP,30.246944,-81.75444399999998,http://echo.epa.gov/detailed-facility-report?fid=110043249838,FLR10KB00,110043249838,2600027758,INS,CEI,Evaluation,S,05/20/2011,05/20/2011,,
477,LAKESHORE BIOSOLIDS FORCE MAIN,30.305556,-81.72805600000002,http://echo.epa.gov/detailed-facility-report?fid=110043257007,FLR10KC17,110043257007,2400331540,INS,CEI,Evaluation,S,,01/20/2011,,
478,LINCOLN VILLAS DRAINAGE IMPROVEMENTS WEST,30.39483,-81.74795999999998,http://echo.epa.gov/detailed-facility-report?fid=110044241754,FLR10KX15,110044241754,2600064291,INS,CEI,Evaluation,S,09/29/2011,09/29/2011,,
479,MILLENIA 700 PHASE II,28.485255,-81.428064,http://echo.epa.gov/detailed-facility-report?fid=110069994932,FLR20BB57,110069994932,3601032965,INS,CEI,Evaluation,S,03/03/2017,03/03/2017,,
480,"EATONVILLE, TOWN OF",28.61838,-81.38149,http://echo.epa.gov/detailed-facility-report?fid=110070015590,FLS266809,110070015590,3601182456,INS,AU1,Audit,S,04/07/2017,04/07/2017,,
481,"EATONVILLE, TOWN OF",28.61838,-81.38149,http://echo.epa.gov/detailed-facility-report?fid=110070015590,FLS266809,110070015590,3602064068,INS,CEI,Evaluation,S,10/22/2019,10/22/2019,,
482,"HEAVY HIGHWAY INFRASTRUCTURE, SANFORD CBP",28.787861,-81.289333,http://echo.epa.gov/detailed-facility-report?fid=110024466031,FLG110598,110024466031,2400325290,INS,ROS,Reconnaissance without Sampling,S,,11/02/2010,,
483,"HEAVY HIGHWAY INFRASTRUCTURE, SANFORD CBP",28.787861,-81.289333,http://echo.epa.gov/detailed-facility-report?fid=110024466031,FLG110598,110024466031,2600092124,INS,ROS,Reconnaissance without Sampling,S,11/16/2011,11/16/2011,,
484,"HEAVY HIGHWAY INFRASTRUCTURE, SANFORD CBP",28.787861,-81.289333,http://echo.epa.gov/detailed-facility-report?fid=110024466031,FLG110598,110024466031,3000040414,INS,ROS,Reconnaissance without Sampling,S,06/28/2012,06/28/2012,,
485,"HEAVY HIGHWAY INFRASTRUCTURE, SANFORD CBP",28.787861,-81.289333,http://echo.epa.gov/detailed-facility-report?fid=110024466031,FLG110598,110024466031,2400325289,INS,CEI,Evaluation,S,,07/14/2009,,
486,"HEAVY HIGHWAY INFRASTRUCTURE, SANFORD CBP",28.787861,-81.289333,http://echo.epa.gov/detailed-facility-report?fid=110024466031,FLG110598,110024466031,2400325291,INS,CEI,Evaluation,S,,03/25/2010,,
487,"HEAVY HIGHWAY INFRASTRUCTURE, SANFORD CBP",28.787861,-81.289333,http://echo.epa.gov/detailed-facility-report?fid=110024466031,FLG110598,110024466031,2400325292,INS,CEI,Evaluation,S,,09/13/2007,,
488,"HEAVY HIGHWAY INFRASTRUCTURE, SANFORD CBP",28.787861,-81.289333,http://echo.epa.gov/detailed-facility-report?fid=110024466031,FLG110598,110024466031,2400325287,INS,CEI,Evaluation,S,,09/17/2008,,
489,"HEAVY HIGHWAY INFRASTRUCTURE, SANFORD CBP",28.787861,-81.289333,http://echo.epa.gov/detailed-facility-report?fid=110024466031,FLG110598,110024466031,2400325288,INS,ROS,Reconnaissance without Sampling,S,,01/13/2010,,
490,"HEAVY HIGHWAY INFRASTRUCTURE, SANFORD CBP",28.787861,-81.289333,http://echo.epa.gov/detailed-facility-report?fid=110024466031,FLG110598,110024466031,2600033390,INS,CEI,Evaluation,S,03/15/2011,03/15/2011,,
491,"HEAVY HIGHWAY INFRASTRUCTURE, SANFORD CBP",28.787861,-81.289333,http://echo.epa.gov/detailed-facility-report?fid=110024466031,FLG110598,110024466031,3600013843,INS,ROS,Reconnaissance without Sampling,S,11/07/2014,11/07/2014,,
492,MAXWELL HOUSE COFFEE DIVISION,30.324648,-81.647913,http://echo.epa.gov/detailed-facility-report?fid=110001736998,FLR05B474,110001736998,2600064209,INS,CEI,Evaluation,S,09/22/2011,09/22/2011,,
493,MAXWELL HOUSE COFFEE DIVISION,30.324648,-81.647913,http://echo.epa.gov/detailed-facility-report?fid=110001736998,FLR05B474,110001736998,3601096403,INS,CEI,Evaluation,S,06/29/2017,06/29/2017,,
494,SANFORD AMTRAK STATION,28.80568,-81.28886999999997,http://echo.epa.gov/detailed-facility-report?fid=110009077989,FLR05E160,110009077989,3601537651,INS,CEI,Evaluation,S,05/02/2018,05/02/2018,,
495,NUFAB REBAR,28.73087,-81.60851,http://echo.epa.gov/detailed-facility-report?fid=110056991108,FLR05G935,110056991108,3602071858,INS,CEI,Evaluation,S,12/19/2019,12/19/2019,,
496,7-ELEVEN DUNN AVENUE STORE 36688,30.43895,-81.68223,http://echo.epa.gov/detailed-facility-report?fid=110055041627,FLR10MH07,110055041627,3400208351,INS,CEI,Evaluation,S,11/06/2013,11/06/2013,,
497,DEPOT PARK,29.6441,-82.3227,http://echo.epa.gov/detailed-facility-report?fid=110055094614,FLR10MK19,110055094614,3400256689,INS,CEI,Evaluation,S,04/03/2014,04/03/2014,,
498,SOPUS PRODUCTS SHELL LUBRICANTS DISTRIBUTION CENTER,28.46177,-81.43698,http://echo.epa.gov/detailed-facility-report?fid=110070216221,FLRNEF519,110070216221,3601537872,INS,CEI,Evaluation,S,08/01/2018,08/01/2018,,
499,CEMEX CONSTR MTRLS FL LLC- LOCKHART-CLARK ST READY-MIX PLANT,28.631368,-81.469543,http://echo.epa.gov/detailed-facility-report?fid=110020730583,FLG110672,110020730583,3400098410,INS,CEI,Evaluation,S,03/11/2013,03/11/2013,,
500,CEMEX CONSTR MTRLS FL LLC- LOCKHART-CLARK ST READY-MIX PLANT,28.631368,-81.469543,http://echo.epa.gov/detailed-facility-report?fid=110020730583,FLG110672,110020730583,3600847490,INS,CEI,Evaluation,S,06/15/2014,06/15/2014,,
501,CEMEX CONSTR MTRLS FL LLC- LOCKHART-CLARK ST READY-MIX PLANT,28.631368,-81.469543,http://echo.epa.gov/detailed-facility-report?fid=110020730583,FLG110672,110020730583,3400121156,INS,ROS,Reconnaissance without Sampling,S,05/22/2013,05/22/2013,,
502,CEMEX CONSTR MTRLS FL LLC- LOCKHART-CLARK ST READY-MIX PLANT,28.631368,-81.469543,http://echo.epa.gov/detailed-facility-report?fid=110020730583,FLG110672,110020730583,2400331402,INS,ROS,Reconnaissance without Sampling,S,,06/24/2010,,
503,CEMEX CONSTR MTRLS FL LLC- LOCKHART-CLARK ST READY-MIX PLANT,28.631368,-81.469543,http://echo.epa.gov/detailed-facility-report?fid=110020730583,FLG110672,110020730583,2400331401,INS,CEI,Evaluation,S,,08/10/2010,,
504,CEMEX CONSTR MTRLS FL LLC- LOCKHART-CLARK ST READY-MIX PLANT,28.631368,-81.469543,http://echo.epa.gov/detailed-facility-report?fid=110020730583,FLG110672,110020730583,2400331404,INS,ROS,Reconnaissance without Sampling,S,,02/10/2010,,
505,CEMEX CONSTR MTRLS FL LLC- LOCKHART-CLARK ST READY-MIX PLANT,28.631368,-81.469543,http://echo.epa.gov/detailed-facility-report?fid=110020730583,FLG110672,110020730583,2400331403,INS,CEI,Evaluation,S,,06/23/2009,,
506,CEMEX CONSTR MTRLS FL LLC- LOCKHART-CLARK ST READY-MIX PLANT,28.631368,-81.469543,http://echo.epa.gov/detailed-facility-report?fid=110020730583,FLG110672,110020730583,2400331405,INS,CEI,Evaluation,S,,05/21/2008,,
507,CEMEX CONSTR MTRLS FL LLC- LOCKHART-CLARK ST READY-MIX PLANT,28.631368,-81.469543,http://echo.epa.gov/detailed-facility-report?fid=110020730583,FLG110672,110020730583,2400331400,INS,ROS,Reconnaissance without Sampling,S,,10/04/2009,,
508,CEMEX CONSTR MTRLS FL LLC- LOCKHART-CLARK ST READY-MIX PLANT,28.631368,-81.469543,http://echo.epa.gov/detailed-facility-report?fid=110020730583,FLG110672,110020730583,2400331406,INS,CEI,Evaluation,S,,05/15/2007,,
509,CEMEX CONSTR MTRLS FL LLC- LOCKHART-CLARK ST READY-MIX PLANT,28.631368,-81.469543,http://echo.epa.gov/detailed-facility-report?fid=110020730583,FLG110672,110020730583,3000040420,INS,ROS,Reconnaissance without Sampling,S,04/11/2012,04/11/2012,,
510,CEMEX CONSTR MTRLS FL LLC- LOCKHART-CLARK ST READY-MIX PLANT,28.631368,-81.469543,http://echo.epa.gov/detailed-facility-report?fid=110020730583,FLG110672,110020730583,3000024110,INS,ROS,Reconnaissance without Sampling,S,04/18/2012,04/18/2012,,
511,CEMEX CONSTR MTRLS FL LLC- LOCKHART-CLARK ST READY-MIX PLANT,28.631368,-81.469543,http://echo.epa.gov/detailed-facility-report?fid=110020730583,FLG110672,110020730583,2600031818,INS,CEI,Evaluation,S,02/21/2011,02/21/2011,,
512,CEMEX CONSTR MTRLS FL LLC- LOCKHART-CLARK ST READY-MIX PLANT,28.631368,-81.469543,http://echo.epa.gov/detailed-facility-report?fid=110020730583,FLG110672,110020730583,3000003609,INS,CEI,Evaluation,S,02/08/2012,02/08/2012,,
513,CEMEX CONSTR MTRLS FL LLC- LOCKHART-CLARK ST READY-MIX PLANT,28.631368,-81.469543,http://echo.epa.gov/detailed-facility-report?fid=110020730583,FLG110672,110020730583,3000040422,INS,ROS,Reconnaissance without Sampling,S,05/29/2012,05/29/2012,,
514,CEMEX CONSTR MTRLS FL LLC- LOCKHART-CLARK ST READY-MIX PLANT,28.631368,-81.469543,http://echo.epa.gov/detailed-facility-report?fid=110020730583,FLG110672,110020730583,3400256144,INS,CEI,Evaluation,S,06/15/2014,06/15/2014,,
515,SYSCO FOOD SERVICES JACKSONVILLE INC.,30.347139000000002,-81.73825,http://echo.epa.gov/detailed-facility-report?fid=110005586295,FLR05G090,110005586295,3400256656,INS,CEI,Evaluation,S,03/27/2014,03/27/2014,,
516,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,FLR05G765,110005591797,3000000119,INS,CEI,Evaluation,S,01/12/2012,01/12/2012,,
517,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,FLR05G765,110005591797,3601952852,INS,CEI,Evaluation,S,08/14/2019,08/14/2019,,
518,ENTACT,30.342109999999998,-81.6669,http://echo.epa.gov/detailed-facility-report?fid=110054111215,FLR10LY32,110054111215,3400174601,INS,CEI,Evaluation,S,09/26/2013,09/26/2013,,
519,APOPKA WAREHOUSE,28.658559999999998,-81.49286,http://echo.epa.gov/detailed-facility-report?fid=110070547691,FLR20CP35,110070547691,3601871353,INS,CEI,Evaluation,S,04/19/2019,04/19/2019,,
520,"ROCKTENN CP, LLC",28.505827000000004,-81.432869,http://echo.epa.gov/detailed-facility-report?fid=110058924464,FLRNEF218,110058924464,3400256763,INS,CEI,Evaluation,S,06/24/2014,06/24/2014,,
521,ARGOS READY MIX - ROOSEVELT CBP,30.213720000000002,-81.70433,http://echo.epa.gov/detailed-facility-report?fid=110006780475,FLG110251,110006780475,2400332857,INS,CEI,Evaluation,S,,03/12/2008,,
522,ARGOS READY MIX - ROOSEVELT CBP,30.213720000000002,-81.70433,http://echo.epa.gov/detailed-facility-report?fid=110006780475,FLG110251,110006780475,2400332858,INS,CEI,Evaluation,S,,07/30/2001,,
523,ARGOS READY MIX - ROOSEVELT CBP,30.213720000000002,-81.70433,http://echo.epa.gov/detailed-facility-report?fid=110006780475,FLG110251,110006780475,2400332860,INS,CEI,Evaluation,S,,08/08/2003,,
524,ARGOS READY MIX - ROOSEVELT CBP,30.213720000000002,-81.70433,http://echo.epa.gov/detailed-facility-report?fid=110006780475,FLG110251,110006780475,2400332859,INS,CEI,Evaluation,S,,09/26/2002,,
525,ARGOS READY MIX - ROOSEVELT CBP,30.213720000000002,-81.70433,http://echo.epa.gov/detailed-facility-report?fid=110006780475,FLG110251,110006780475,2400332856,INS,CEI,Evaluation,S,,11/29/2006,,
526,ARGOS READY MIX - ROOSEVELT CBP,30.213720000000002,-81.70433,http://echo.epa.gov/detailed-facility-report?fid=110006780475,FLG110251,110006780475,2400332853,INS,CEI,Evaluation,S,,11/16/2009,,
527,ARGOS READY MIX - ROOSEVELT CBP,30.213720000000002,-81.70433,http://echo.epa.gov/detailed-facility-report?fid=110006780475,FLG110251,110006780475,2400332855,INS,CEI,Evaluation,S,,11/08/2004,,
528,ARGOS READY MIX - ROOSEVELT CBP,30.213720000000002,-81.70433,http://echo.epa.gov/detailed-facility-report?fid=110006780475,FLG110251,110006780475,2400332852,INS,CEI,Evaluation,S,,01/09/2009,,
529,ARGOS READY MIX - ROOSEVELT CBP,30.213720000000002,-81.70433,http://echo.epa.gov/detailed-facility-report?fid=110006780475,FLG110251,110006780475,3000003585,INS,CEI,Evaluation,S,11/17/2011,11/17/2011,,
530,ARGOS READY MIX - ROOSEVELT CBP,30.213720000000002,-81.70433,http://echo.epa.gov/detailed-facility-report?fid=110006780475,FLG110251,110006780475,3400040945,INS,CEI,Evaluation,S,11/07/2012,11/07/2012,,
531,ARGOS READY MIX - ROOSEVELT CBP,30.213720000000002,-81.70433,http://echo.epa.gov/detailed-facility-report?fid=110006780475,FLG110251,110006780475,2400332854,INS,CEI,Evaluation,S,,10/19/2010,,
532,ARGOS READY MIX - ROOSEVELT CBP,30.213720000000002,-81.70433,http://echo.epa.gov/detailed-facility-report?fid=110006780475,FLG110251,110006780475,3601091556,INS,CEI,Evaluation,S,03/20/2017,03/20/2017,,
533,ESTES EXPRESS LINES,30.331778000000003,-81.739903,http://echo.epa.gov/detailed-facility-report?fid=110002551550,FLR05A482,110002551550,2400306844,INS,CEI,Evaluation,S,,02/23/2010,,
534,FEDERAL EXPRESS CORPORATION,28.46353,-81.42248000000002,http://echo.epa.gov/detailed-facility-report?fid=110005653195,FLR05A685,110005653195,2400336237,INS,CEI,Evaluation,S,,09/16/2008,,
535,PEPSI COLA,28.458990000000004,-81.40435,http://echo.epa.gov/detailed-facility-report?fid=110000363142,FLR05F876,110000363142,2600025673,INS,CEI,Evaluation,S,05/12/2011,05/12/2011,,
536,BLOEM LLC,28.69264,-81.55861999999998,http://echo.epa.gov/detailed-facility-report?fid=110032773176,FLR05G103,110032773176,2400330214,INS,CEI,Evaluation,S,,09/23/2008,,
537,H R LEWIS PETROLEUM CO,30.341802,-81.671064,http://echo.epa.gov/detailed-facility-report?fid=110040764786,FLR05G968,110040764786,3600193434,INS,CEI,Evaluation,S,10/14/2014,10/14/2014,,
538,AMERITILES CERAMIC TILES DISTR,28.546111,-81.43722199999998,http://echo.epa.gov/detailed-facility-report?fid=110042325711,FLR05H038,110042325711,2400332328,INS,CEI,Evaluation,S,,01/12/2011,,
539,SOUTHEASTERN FREIGHT LINES,30.32184,-81.727715,http://echo.epa.gov/detailed-facility-report?fid=110054110797,FLR05H411,110054110797,3600136192,INS,CEI,Evaluation,S,04/30/2015,04/30/2015,,
540,PEPSI COLA,28.458990000000004,-81.40435,http://echo.epa.gov/detailed-facility-report?fid=110000363142,FLR10FJ36,110000363142,2600025650,INS,CEI,Evaluation,S,05/12/2011,05/12/2011,,
541,GTEC EXPANSION,29.645870000000002,-82.29536,http://echo.epa.gov/detailed-facility-report?fid=110070103047,FLR10RD28,110070103047,3601277503,INS,CEI,Evaluation,S,11/08/2017,11/08/2017,,
542,LKQ POTOMAC GERMAN,28.526315000000004,-81.395965,http://echo.epa.gov/detailed-facility-report?fid=110005595828,FLR05A325,110005595828,2400330667,INS,CEI,Evaluation,S,,02/26/2002,,
543,LKQ POTOMAC GERMAN,28.526315000000004,-81.395965,http://echo.epa.gov/detailed-facility-report?fid=110005595828,FLR05A325,110005595828,3400174459,INS,CEI,Evaluation,S,08/01/2013,08/01/2013,,
544,LKQ POTOMAC GERMAN,28.526315000000004,-81.395965,http://echo.epa.gov/detailed-facility-report?fid=110005595828,FLR05A325,110005595828,2400330666,INS,CEI,Evaluation,E,,02/27/2002,,
545,PORTSIDE PAPER,30.36304,-81.62763000000002,http://echo.epa.gov/detailed-facility-report?fid=110043767858,FLR05H274,110043767858,3400238429,INS,CEI,Evaluation,S,04/23/2014,04/23/2014,,
546,VISTA PRODUCTS INC,30.30645,-81.56426,http://echo.epa.gov/detailed-facility-report?fid=110035728157,FLR05H710,110035728157,3601812049,INS,CEI,Evaluation,S,12/19/2018,12/19/2018,,
547,BISCAYNE GROVE,30.45389500000001,-81.667764,http://echo.epa.gov/detailed-facility-report?fid=110059704495,FLR10NY25,110059704495,3600136165,INS,CEI,Evaluation,S,03/17/2015,03/17/2015,,
548,FDOT T5582 SR46,28.8192,-81.5189,http://echo.epa.gov/detailed-facility-report?fid=110070073401,FLR10QZ93,110070073401,3601277538,INS,CEI,Evaluation,S,11/09/2017,11/09/2017,,
549,SILVER CREEK CROSSING,30.311559999999997,-81.56693,http://echo.epa.gov/detailed-facility-report?fid=110070597251,FLR10SV11,110070597251,3601952902,INS,CEI,Evaluation,S,08/21/2019,08/21/2019,,
550,INTERSTATE BRANDS CORP MERITA GARAGE,30.35005,-81.65056,http://echo.epa.gov/detailed-facility-report?fid=110002533955,FLRNEE401,110002533955,2400333651,INS,CEI,Evaluation,S,,02/19/2010,,
551,VISTA PRODUCTS INC,30.30645,-81.56426,http://echo.epa.gov/detailed-facility-report?fid=110035728157,FLRNEE809,110035728157,3400256747,INS,CEI,Evaluation,S,06/24/2014,06/24/2014,,
552,CEMEX CONSTRUCTION MATERIALS FLORIDA LLC,29.643759999999997,-82.32995,http://echo.epa.gov/detailed-facility-report?fid=110013667512,FLG110362,110013667512,2400332981,INS,CEI,Evaluation,S,,10/14/2009,,
553,CEMEX CONSTRUCTION MATERIALS FLORIDA LLC,29.643759999999997,-82.32995,http://echo.epa.gov/detailed-facility-report?fid=110013667512,FLG110362,110013667512,2400332984,INS,CEI,Evaluation,S,,08/12/2004,,
554,CEMEX CONSTRUCTION MATERIALS FLORIDA LLC,29.643759999999997,-82.32995,http://echo.epa.gov/detailed-facility-report?fid=110013667512,FLG110362,110013667512,2400332983,INS,CEI,Evaluation,S,,01/13/2011,,
555,CEMEX CONSTRUCTION MATERIALS FLORIDA LLC,29.643759999999997,-82.32995,http://echo.epa.gov/detailed-facility-report?fid=110013667512,FLG110362,110013667512,3400040954,INS,CEI,Evaluation,S,12/20/2012,12/20/2012,,
556,CEMEX CONSTRUCTION MATERIALS FLORIDA LLC,29.643759999999997,-82.32995,http://echo.epa.gov/detailed-facility-report?fid=110013667512,FLG110362,110013667512,3601318819,INS,CEI,Evaluation,S,12/12/2017,12/12/2017,,
557,CEMEX CONSTRUCTION MATERIALS FLORIDA LLC,29.643759999999997,-82.32995,http://echo.epa.gov/detailed-facility-report?fid=110013667512,FLG110362,110013667512,2400332986,INS,CEI,Evaluation,S,,03/09/2007,,
558,CEMEX CONSTRUCTION MATERIALS FLORIDA LLC,29.643759999999997,-82.32995,http://echo.epa.gov/detailed-facility-report?fid=110013667512,FLG110362,110013667512,2400332982,INS,CEI,Evaluation,S,,02/08/2010,,
559,CEMEX CONSTRUCTION MATERIALS FLORIDA LLC,29.643759999999997,-82.32995,http://echo.epa.gov/detailed-facility-report?fid=110013667512,FLG110362,110013667512,3000015241,INS,FLP,Follow-Up,S,03/21/2012,03/21/2012,,
560,CEMEX CONSTRUCTION MATERIALS FLORIDA LLC,29.643759999999997,-82.32995,http://echo.epa.gov/detailed-facility-report?fid=110013667512,FLG110362,110013667512,2400332980,INS,CEI,Evaluation,S,,02/12/2009,,
561,CEMEX CONSTRUCTION MATERIALS FLORIDA LLC,29.643759999999997,-82.32995,http://echo.epa.gov/detailed-facility-report?fid=110013667512,FLG110362,110013667512,2400332988,INS,CEI,Evaluation,S,,10/31/2003,,
562,CEMEX CONSTRUCTION MATERIALS FLORIDA LLC,29.643759999999997,-82.32995,http://echo.epa.gov/detailed-facility-report?fid=110013667512,FLG110362,110013667512,2400332987,INS,CEI,Evaluation,S,,05/06/2008,,
563,CEMEX CONSTRUCTION MATERIALS FLORIDA LLC,29.643759999999997,-82.32995,http://echo.epa.gov/detailed-facility-report?fid=110013667512,FLG110362,110013667512,2400332985,INS,CEI,Evaluation,S,,07/25/2005,,
