,FAC_NAME,FAC_LAT,FAC_LONG,DFR_URL,REGISTRY_ID,REPORTING_YEAR,PGM_SYS_ACRNM,PGM_SYS_ID,POLLUTANT_NAME,ANNUAL_EMISSION,UNIT_OF_MEASURE,NEI_TYPE,NEI_HAP_VOC_FLAG
766,UNITED STATES GYPSUM CO.,30.381790000000002,-81.63793000000003,http://echo.epa.gov/detailed-facility-report?fid=110001737014,110001737014,2005,EIS,827311,Lead and compounds,0.07,Pounds,HAP,
767,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2008,EIS,827411,Primary PM10 (filterables and condensibles),22792.89958,Pounds,CAP,
768,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2014,EIS,827511,Ethylene glycol,318.75,Pounds,HAP,VOC
769,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2014,EIS,827511,Hexane,0.0,Pounds,HAP,VOC
770,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2014,EIS,827511,Chromium(VI),0.0008,Pounds,HAP,
771,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2014,EIS,827511,Nickel,0.032,Pounds,HAP,
772,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2014,EIS,827511,Nitrogen oxides,5857.55,Pounds,CAP,
773,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2010,TRIS,32602PCRNC5002S,Cumene,386.0,Pounds,,
774,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2008,EIS,770211,Pyrene,0.008529529000000001,Pounds,HAP,HAP-VOC
775,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2014,EIS,827411,Cobalt,0.016,Pounds,HAP,
776,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2014,EIS,827511,Pyrene,7.2951e-05,Pounds,HAP,HAP-VOC
777,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2014,EIS,827511,Methyl methacrylate,247.5,Pounds,HAP,VOC
778,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2014,EIS,827511,Phenanthrene,0.000249716,Pounds,HAP,VOC
779,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2014,EIS,827511,Fluorene,4.2087e-05,Pounds,HAP,HAP-VOC
780,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2014,EIS,827511,Carbon monoxide,4781.916,Pounds,CAP,
781,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2008,EIS,827511,Cadmium,0.0,Pounds,HAP,
782,PORT CONSOLIDATED INC.,30.34168,-81.62897,http://echo.epa.gov/detailed-facility-report?fid=110031019083,110031019083,2013,TRIS,32206PRTCN151TA,Hexane,0.0,Pounds,,
783,PORT CONSOLIDATED INC.,30.34168,-81.62897,http://echo.epa.gov/detailed-facility-report?fid=110031019083,110031019083,2013,TRIS,32206PRTCN151TA,Xylene,0.0,Pounds,,
784,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2018,E-GGRT,1007064,Methane,30.5,MTCO2e,,
785,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2016,E-GGRT,1007064,Nitrous oxide,62.58,MTCO2e,,
786,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2014,E-GGRT,1007064,Methane,19.0,MTCO2e,,
787,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2016,E-GGRT,1007064,Carbon dioxide,19769.5,MTCO2e,,
788,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2015,E-GGRT,1007064,Carbon dioxide,21123.0,MTCO2e,,
789,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2015,E-GGRT,1007064,Nitrous oxide,66.752,MTCO2e,,
790,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2013,E-GGRT,1007064,Methane,18.0,MTCO2e,,
791,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2013,E-GGRT,1007064,Carbon dioxide,33242.0,MTCO2e,,
792,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2018,E-GGRT,1007064,Nitrous oxide,56.024,MTCO2e,,
793,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2018,E-GGRT,1007064,Carbon dioxide,29034.2,MTCO2e,,
794,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2015,E-GGRT,1007064,Methane,35.0,MTCO2e,,
795,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2016,E-GGRT,1007064,Methane,32.75,MTCO2e,,
796,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2015,E-GGRT,1007064,Carbon dioxide,29700.7,MTCO2e,,
797,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2013,E-GGRT,1007064,Nitrous oxide,24.138,MTCO2e,,
798,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2014,E-GGRT,1007064,Nitrous oxide,25.032,MTCO2e,,
799,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2017,E-GGRT,1007064,Nitrous oxide,59.004,MTCO2e,,
800,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2018,E-GGRT,1007064,Carbon dioxide,16708.6,MTCO2e,,
801,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2017,E-GGRT,1007064,Methane,31.25,MTCO2e,,
802,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2014,E-GGRT,1007064,Carbon dioxide,1960.0,MTCO2e,,
803,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2017,E-GGRT,1007064,Carbon dioxide,18457.0,MTCO2e,,
804,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2017,E-GGRT,1007064,Carbon dioxide,27370.7,MTCO2e,,
805,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2016,E-GGRT,1007064,Carbon dioxide,27554.5,MTCO2e,,
806,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2014,E-GGRT,1007064,Carbon dioxide,35877.9,MTCO2e,,
807,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2013,E-GGRT,1007064,Carbon dioxide,2248.0,MTCO2e,,
808,"FRITO-LAY, INC.",28.5772,-81.417067,http://echo.epa.gov/detailed-facility-report?fid=110058220429,110058220429,2008,EIS,2754811,"Primary PM2.5, filterable portion only",11291.4466,Pounds,CAP,
809,"OWENS CORNING ASPHALT ROOFING, LLC",30.336691,-81.629304,http://echo.epa.gov/detailed-facility-report?fid=110000361938,110000361938,2011,EIS,770111,Sulfur dioxide,115800.0,Pounds,CAP,
810,GAINESVILLE REGIONAL UTILITIES J R KELLY GENERATING STATION,29.646887,-82.32092,http://echo.epa.gov/detailed-facility-report?fid=110001736925,110001736925,2014,EIS,536811,Volatile organic compounds,4901.552,Pounds,CAP,VOC
811,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2008,EIS,827511,Benzene,0.0,Pounds,HAP,VOC
812,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2008,EIS,640111,Arsenic,0.062,Pounds,HAP,
813,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2008,EIS,842411,"Primary PM10, filterable portion only",750705.1379999998,Pounds,CAP,
814,"OLDCASTLE RETAIL, INC.",30.320109999999996,-81.75658,http://echo.epa.gov/detailed-facility-report?fid=110009079031,110009079031,2014,TRIS,32254BNSLM6659H,Lead compounds,0.0,Pounds,,
815,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2014,EIS,2777511,Chloroethane,2919.8,Pounds,HAP,VOC
816,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2014,EIS,2777511,Hydrochloric acid,1270.0,Pounds,HAP,
817,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2012,TRIS,32078GRGPCSTATE,Phenol,13000.0,Pounds,,
818,"OWENS CORNING ASPHALT ROOFING, LLC",30.336691,-81.629304,http://echo.epa.gov/detailed-facility-report?fid=110000361938,110000361938,2014,EIS,770111,Benzene,893.5980000000002,Pounds,HAP,VOC
819,"OWENS CORNING ASPHALT ROOFING, LLC",30.336691,-81.629304,http://echo.epa.gov/detailed-facility-report?fid=110000361938,110000361938,2014,EIS,770111,Arsenic,0.024,Pounds,HAP,
820,"OWENS CORNING ASPHALT ROOFING, LLC",30.336691,-81.629304,http://echo.epa.gov/detailed-facility-report?fid=110000361938,110000361938,2014,EIS,770111,"Primary PM condensible portion,  less than 1 micron",2342.0501,Pounds,CAP,
821,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2014,EIS,770211,Selenium,0.0,Pounds,HAP,
822,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2014,EIS,770211,Fluorene,0.005775131,Pounds,HAP,HAP-VOC
823,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2014,EIS,770211,Naphthalene,0.308995717,Pounds,HAP,VOC
824,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2014,EIS,770211,Nitrogen oxides,64687.79,Pounds,CAP,
825,UNITED STATES GYPSUM CO.,30.381790000000002,-81.63793000000003,http://echo.epa.gov/detailed-facility-report?fid=110001737014,110001737014,2014,EIS,827311,Cadmium,0.618,Pounds,HAP,
826,UNITED STATES GYPSUM CO.,30.381790000000002,-81.63793000000003,http://echo.epa.gov/detailed-facility-report?fid=110001737014,110001737014,2014,EIS,827311,Fluorene,0.001102766,Pounds,HAP,HAP-VOC
827,UNITED STATES GYPSUM CO.,30.381790000000002,-81.63793000000003,http://echo.epa.gov/detailed-facility-report?fid=110001737014,110001737014,2014,EIS,827311,"Primary PM condensible portion,  less than 1 micron",14826.50618,Pounds,CAP,
828,MODERN WELDING COMPANY OF FLORIDA,28.522340000000003,-81.38311,http://echo.epa.gov/detailed-facility-report?fid=110000363044,110000363044,2014,EIS,845711,Primary PM2.5 (filterables and condensibles),0.017648,Pounds,CAP,
829,UNITED STATES GYPSUM CO.,30.381790000000002,-81.63793000000003,http://echo.epa.gov/detailed-facility-report?fid=110001737014,110001737014,2011,EIS,827311,Primary PM10 (filterables and condensibles),23944.2338,Pounds,CAP,
830,LAFARGE NORTH AMERICA,29.744193,-81.642583,http://echo.epa.gov/detailed-facility-report?fid=110039204152,110039204152,2011,EIS,2474611,Nitrogen oxides,115340.0,Pounds,CAP,
831,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2008,EIS,2777511,Toluene,302.8,Pounds,HAP,VOC
832,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2008,EIS,842411,Chlorine,2013.44,Pounds,HAP,
833,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2008,EIS,640111,Benzene,0.641676,Pounds,HAP,VOC
834,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2008,EIS,827411,Mercury,0.05,Pounds,HAP,
835,JEA WATERSHED,30.329906,-81.657815,http://echo.epa.gov/detailed-facility-report?fid=110039139410,110039139410,2013,E-GGRT,1004443,Sulfur hexafluoride,9726.48,MTCO2e,,
836,JEA WATERSHED,30.329906,-81.657815,http://echo.epa.gov/detailed-facility-report?fid=110039139410,110039139410,2011,E-GGRT,1004443,Sulfur hexafluoride,5273.64,MTCO2e,,
837,JEA WATERSHED,30.329906,-81.657815,http://echo.epa.gov/detailed-facility-report?fid=110039139410,110039139410,2012,E-GGRT,1004443,Sulfur hexafluoride,2106.72,MTCO2e,,
838,JEA WATERSHED,30.329906,-81.657815,http://echo.epa.gov/detailed-facility-report?fid=110039139410,110039139410,2014,E-GGRT,1004443,Sulfur hexafluoride,7505.76,MTCO2e,,
839,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2005,EIS,827511,"Primary PM, filterable portion only",480.0,Pounds,CAP,
840,MODERN WELDING COMPANY OF FLORIDA,28.522340000000003,-81.38311,http://echo.epa.gov/detailed-facility-report?fid=110000363044,110000363044,2005,EIS,845711,Primary PM2.5 (filterables and condensibles),0.0606916317259812,Pounds,CAP,
841,JOHNS MANVILLE  JACKSONVILLE,30.349371,-81.741517,http://echo.epa.gov/detailed-facility-report?fid=110000362170,110000362170,2017,EIS,9811011,Primary PM10 (filterables and condensibles),41440.0,Pounds,CAP,
842,JOHNS MANVILLE  JACKSONVILLE,30.349371,-81.741517,http://echo.epa.gov/detailed-facility-report?fid=110000362170,110000362170,2017,EIS,9811011,Nitrogen oxides,0.0,Pounds,CAP,
843,ANCHOR GLASS & CONTAINER CORP,30.349681,-81.71258399999998,http://echo.epa.gov/detailed-facility-report?fid=110022424296,110022424296,2016,TRIS,32205NCHRG2121H,Lead compounds,37.8,Pounds,,
844,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2005,EIS,842411,Chromium and compounds,245.18399989232415,Pounds,HAP,
845,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2011,EIS,842411,Chromium(VI),1.7158799999999998,Pounds,HAP,
846,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2011,TRIS,32208SCMGL601CR,Zinc compounds,7.0,Pounds,,
847,"OWENS CORNING ASPHALT ROOFING, LLC",30.336691,-81.629304,http://echo.epa.gov/detailed-facility-report?fid=110000361938,110000361938,2014,EIS,770111,Naphthalene,0.078,Pounds,HAP,VOC
848,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2014,EIS,770211,Phenanthrene,0.034265787,Pounds,HAP,VOC
849,UNITED STATES GYPSUM CO.,30.381790000000002,-81.63793000000003,http://echo.epa.gov/detailed-facility-report?fid=110001737014,110001737014,2014,EIS,827311,p-Dichlorobenzene,0.6759999999999999,Pounds,HAP,VOC
850,UNITED STATES GYPSUM CO.,30.381790000000002,-81.63793000000003,http://echo.epa.gov/detailed-facility-report?fid=110001737014,110001737014,2014,EIS,827311,Chromium(III),0.7584,Pounds,HAP,
851,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2014,EIS,770211,"Primary PM condensible portion,  less than 1 micron",23131.0504,Pounds,CAP,
852,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2014,EIS,770211,"Primary PM2.5, filterable portion only",5905.2748,Pounds,CAP,
853,UNITED STATES GYPSUM CO.,30.381790000000002,-81.63793000000003,http://echo.epa.gov/detailed-facility-report?fid=110001737014,110001737014,2014,EIS,827311,Selenium,0.012,Pounds,HAP,
854,WWF OPERATING CO,30.33271,-81.69951999999998,http://echo.epa.gov/detailed-facility-report?fid=110022522741,110022522741,2009,TRIS,32209WHTWV2262W,Nitrate compounds -- TRI,0.0,Pounds,,
855,UNITED STATES GYPSUM CO.,30.381790000000002,-81.63793000000003,http://echo.epa.gov/detailed-facility-report?fid=110001737014,110001737014,2008,EIS,827311,Nitrogen oxides,107450.0,Pounds,CAP,
856,UNITED STATES GYPSUM CO.,30.381790000000002,-81.63793000000003,http://echo.epa.gov/detailed-facility-report?fid=110001737014,110001737014,2011,EIS,827311,"Primary PM2.5, filterable portion only",9993.69243854,Pounds,CAP,
857,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2018,TRIS,32602PCRNC5002S,Ammonia,5480.0,Pounds,,
858,"OWENS CORNING ASPHALT ROOFING, LLC",30.336691,-81.629304,http://echo.epa.gov/detailed-facility-report?fid=110000361938,110000361938,2013,TRIS,32206WNSCR1035T,Copper compounds -- TRI,0.0,Pounds,,
859,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2011,TRIS,32205NNCMP2051N,Chromium compounds -- TRI,0.0,Pounds,,
860,GAINESVILLE REGIONAL UTILITIES J R KELLY GENERATING STATION,29.646887,-82.32092,http://echo.epa.gov/detailed-facility-report?fid=110001736925,110001736925,2011,EIS,536811,Carbon monoxide,59067.72,Pounds,CAP,
861,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2008,EIS,842411,Acenaphthene,0.378389,Pounds,HAP,HAP-VOC
862,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2011,EIS,842411,"1,2-Dichloroethane",60.0,Pounds,HAP,VOC
863,JOHNS MANVILLE  JACKSONVILLE,30.349371,-81.741517,http://echo.epa.gov/detailed-facility-report?fid=110000362170,110000362170,2008,EIS,9811011,"Primary PM2.5, filterable portion only",6158.82,Pounds,CAP,
864,JOHNS MANVILLE  JACKSONVILLE,30.349371,-81.741517,http://echo.epa.gov/detailed-facility-report?fid=110000362170,110000362170,2008,EIS,9811011,Primary PM2.5 (filterables and condensibles),24343.6,Pounds,CAP,
865,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,110005591797,2014,TRIS,32771CRPPP31BRW,Copper,0.0,Pounds,,
866,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,110005591797,2018,TRIS,32771CRPPP31BRW,Nitric acid,100.0,Pounds,,
867,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2018,TRIS,32078GRGPCSTATE,Formaldehyde,13034.0,Pounds,,
868,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2018,TRIS,32078GRGPCSTATE,Formic acid,0.0,Pounds,,
869,"FRITO-LAY, INC.",28.5772,-81.417067,http://echo.epa.gov/detailed-facility-report?fid=110058220429,110058220429,2014,EIS,2754811,Pyrene,0.00130001,Pounds,HAP,HAP-VOC
870,"FRITO-LAY, INC.",28.5772,-81.417067,http://echo.epa.gov/detailed-facility-report?fid=110058220429,110058220429,2014,EIS,2754811,Sulfur dioxide,179.31599999999997,Pounds,CAP,
871,"FRITO-LAY, INC.",28.5772,-81.417067,http://echo.epa.gov/detailed-facility-report?fid=110058220429,110058220429,2014,EIS,2754811,Volatile organic compounds,1643.734,Pounds,CAP,VOC
872,JEA,30.3649,-81.6253,http://echo.epa.gov/detailed-facility-report?fid=110000361929,110000361929,2008,EIS,557811,Manganese,14.72,Pounds,HAP,
873,"FRITO-LAY, INC.",28.5772,-81.417067,http://echo.epa.gov/detailed-facility-report?fid=110058220429,110058220429,2005,EIS,2754811,"Primary PM condensible portion,  less than 1 micron",8062.0629604970545,Pounds,CAP,
874,JEA,30.3649,-81.6253,http://echo.epa.gov/detailed-facility-report?fid=110000361929,110000361929,2005,EIS,557811,Nitrogen oxides,176920.0,Pounds,CAP,
875,GAINESVILLE REGIONAL UTILITIES J R KELLY GENERATING STATION,29.646887,-82.32092,http://echo.epa.gov/detailed-facility-report?fid=110001736925,110001736925,2008,EIS,536811,Hydrochloric acid,0.01,Pounds,HAP,
876,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2013,TRIS,32205MTLCN1100N,1-Butanol,46678.0,Pounds,,
877,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,110005591797,2018,TRIS,32771CRPPP31BRW,Copper,0.0,Pounds,,
878,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2016,TRIS,32602PCRNC5002S,"Certain glycol ethers, a limited set -- TRI",0.0,Pounds,,
879,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2012,TRIS,32078GRGPCSTATE,Polycyclic aromatic compounds -- TRI,90.0,Pounds,,
880,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2011,TRIS,32205NNCMP2051N,Chlorine,405.0,Pounds,,
881,"QORVO US, INC.",28.650378000000003,-81.466674,http://echo.epa.gov/detailed-facility-report?fid=110005991178,110005991178,2009,TRIS,32703TRQNT1818S,N-Methyl-2-pyrrolidone,255.0,Pounds,,
882,ARGOS USA,28.604640000000003,-81.41834,http://echo.epa.gov/detailed-facility-report?fid=110002533349,110002533349,2009,TRIS,3281WCRDRR519CA,Lead,0.00114,Pounds,,
883,LAFARGE NORTH AMERICA,29.744193,-81.642583,http://echo.epa.gov/detailed-facility-report?fid=110039204152,110039204152,2014,EIS,2474611,Benzene,1.7562799999999998,Pounds,HAP,VOC
884,LAFARGE NORTH AMERICA,29.744193,-81.642583,http://echo.epa.gov/detailed-facility-report?fid=110039204152,110039204152,2014,EIS,2474611,Nickel,7.0297,Pounds,HAP,
885,LAFARGE NORTH AMERICA,29.744193,-81.642583,http://echo.epa.gov/detailed-facility-report?fid=110039204152,110039204152,2014,EIS,2474611,Arsenic,0.669708,Pounds,HAP,
886,LAFARGE NORTH AMERICA,29.744193,-81.642583,http://echo.epa.gov/detailed-facility-report?fid=110039204152,110039204152,2014,EIS,2474611,Naphthalene,0.5101399999999999,Pounds,HAP,VOC
887,LAFARGE NORTH AMERICA,29.744193,-81.642583,http://echo.epa.gov/detailed-facility-report?fid=110039204152,110039204152,2014,EIS,2474611,"Primary PM10, filterable portion only",177370.0,Pounds,CAP,
888,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2015,TRIS,32236RCHHLWESTB,Methyl methacrylate,140.0,Pounds,,
889,GCP APPLIED TECHNOLOGIES INC,28.731348999999998,-81.61709599999998,http://echo.epa.gov/detailed-facility-report?fid=110000363017,110000363017,2015,TRIS,32798WRGRC6445W,Nitrate compounds -- TRI,0.0,Pounds,,
890,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2016,TRIS,32236RCHHLWESTB,Ethylene glycol,386.0,Pounds,,
891,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2011,EIS,640111,Benzene,0.29,Pounds,HAP,VOC
892,JONES CHEMICAL,30.340998,-81.627273,http://echo.epa.gov/detailed-facility-report?fid=110000361910,110000361910,2014,EIS,4226011,Chlorine,5.0,Pounds,HAP,
893,UNIVAR USA INC,30.323793,-81.74232099999998,http://echo.epa.gov/detailed-facility-report?fid=110000523023,110000523023,2014,EIS,4226411,Ammonia,645.0,Pounds,CAP,
894,WWF OPERATING CO,30.33271,-81.69951999999998,http://echo.epa.gov/detailed-facility-report?fid=110022522741,110022522741,2014,TRIS,32209WHTWV2262W,Nitrate compounds -- TRI,0.0,Pounds,,
895,RYAN FOODS COMPANY,30.33294,-81.7,http://echo.epa.gov/detailed-facility-report?fid=110056536887,110056536887,2010,TRIS,32209LNGLF2198W,Nitrate compounds -- TRI,0.0,Pounds,,
896,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2013,TRIS,32078GRGPCSTATE,Chlorine dioxide,225.0,Pounds,,
897,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2017,TRIS,32602PCRNC5002S,Ammonia,5000.0,Pounds,,
898,"SWISHER INTERNATIONAL, INC.",30.353659999999998,-81.64669,http://echo.epa.gov/detailed-facility-report?fid=110002102634,110002102634,2008,EIS,3867811,Lead,0.062,Pounds,CAP,
899,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2017,TRIS,32078GRGPCSTATE,Manganese compounds,250.0,Pounds,,
